game,TotalCellsVisisted,ControllerName,levelSize,GameSpaceSearched,GameScore,Win,EndGameTick
0,49,controllers.singlePlayer.sampleRandom.Agent,232500,13.172043010752688,0,0,208
1,63,controllers.singlePlayer.sampleRandom.Agent,232500,16.93548387096774,0,0,196
2,63,controllers.singlePlayer.sampleRandom.Agent,232500,16.93548387096774,0,0,38
3,63,controllers.singlePlayer.sampleRandom.Agent,232500,16.93548387096774,1,0,407
4,83,controllers.singlePlayer.sampleRandom.Agent,232500,22.311827956989248,-3,0,385
5,88,controllers.singlePlayer.sampleRandom.Agent,232500,23.655913978494624,0,0,126
6,88,controllers.singlePlayer.sampleRandom.Agent,232500,23.655913978494624,1,0,500
7,105,controllers.singlePlayer.sampleRandom.Agent,232500,28.225806451612907,-1,0,503
8,105,controllers.singlePlayer.sampleRandom.Agent,232500,28.225806451612907,0,0,130
9,157,controllers.singlePlayer.sampleRandom.Agent,232500,42.204301075268816,-4,0,911
10,157,controllers.singlePlayer.sampleRandom.Agent,232500,42.204301075268816,0,0,339
11,157,controllers.singlePlayer.sampleRandom.Agent,232500,42.204301075268816,0,0,297
12,157,controllers.singlePlayer.sampleRandom.Agent,232500,42.204301075268816,0,0,334
13,157,controllers.singlePlayer.sampleRandom.Agent,232500,42.204301075268816,-3,0,390
14,157,controllers.singlePlayer.sampleRandom.Agent,232500,42.204301075268816,0,0,102
15,174,controllers.singlePlayer.sampleRandom.Agent,232500,46.774193548387096,-1,0,613
16,174,controllers.singlePlayer.sampleRandom.Agent,232500,46.774193548387096,0,0,162
17,174,controllers.singlePlayer.sampleRandom.Agent,232500,46.774193548387096,0,0,97
18,174,controllers.singlePlayer.sampleRandom.Agent,232500,46.774193548387096,1,0,284
19,175,controllers.singlePlayer.sampleRandom.Agent,232500,47.043010752688176,-2,0,691
20,175,controllers.singlePlayer.sampleRandom.Agent,232500,47.043010752688176,0,0,526
21,175,controllers.singlePlayer.sampleRandom.Agent,232500,47.043010752688176,-6,0,650
22,175,controllers.singlePlayer.sampleRandom.Agent,232500,47.043010752688176,-2,0,594
23,175,controllers.singlePlayer.sampleRandom.Agent,232500,47.043010752688176,0,0,87
24,175,controllers.singlePlayer.sampleRandom.Agent,232500,47.043010752688176,0,0,90
25,175,controllers.singlePlayer.sampleRandom.Agent,232500,47.043010752688176,-1,0,216
26,175,controllers.singlePlayer.sampleRandom.Agent,232500,47.043010752688176,0,0,238
27,175,controllers.singlePlayer.sampleRandom.Agent,232500,47.043010752688176,0,0,559
28,175,controllers.singlePlayer.sampleRandom.Agent,232500,47.043010752688176,-4,0,507
29,175,controllers.singlePlayer.sampleRandom.Agent,232500,47.043010752688176,0,0,159
30,175,controllers.singlePlayer.sampleRandom.Agent,232500,47.043010752688176,0,0,196
31,175,controllers.singlePlayer.sampleRandom.Agent,232500,47.043010752688176,-1,0,430
32,175,controllers.singlePlayer.sampleRandom.Agent,232500,47.043010752688176,0,0,301
