"|","|__TotalCellsVisisted","|__ControllerName","|__levelSize","|__GameSpaceSearched","|__GameScore","|__Win","|__EndGameTick"
"GameData_0_4","24","controllers.singlePlayer.breadthFirstSearch2.Agent","292500","20.51282051282051","7","100","51"
"GameData_0_5","24","controllers.singlePlayer.breadthFirstSearch2.Agent","292500","20.51282051282051","7","100","43"
"GameData_0_2","24","controllers.singlePlayer.breadthFirstSearch2.Agent","292500","20.51282051282051","7","100","53"
"GameData_0_3","24","controllers.singlePlayer.breadthFirstSearch2.Agent","292500","20.51282051282051","7","100","54"
"GameData_0_8","24","controllers.singlePlayer.breadthFirstSearch2.Agent","292500","20.51282051282051","7","100","49"
"GameData_0_6","24","controllers.singlePlayer.breadthFirstSearch2.Agent","292500","20.51282051282051","7","100","49"
"GameData_0_7","24","controllers.singlePlayer.breadthFirstSearch2.Agent","292500","20.51282051282051","7","100","48"
"GameData_0_0","24","controllers.singlePlayer.breadthFirstSearch2.Agent","292500","20.51282051282051","7","100","60"
"GameData_0_1","24","controllers.singlePlayer.breadthFirstSearch2.Agent","292500","20.51282051282051","7","100","50"
