"|","|__TotalCellsVisisted","|__ControllerName","|__levelSize","|__GameSpaceSearched","|__GameScore","|__Win","|__EndGameTick"
"GameData_0_28","336","controllers.singlePlayer.sampleRandom.Agent","456192","381.8181818181818","0","0","213"
"GameData_0_29","336","controllers.singlePlayer.sampleRandom.Agent","456192","381.8181818181818","0","0","1"
"GameData_0_22","127","controllers.singlePlayer.sampleRandom.Agent","456192","144.3181818181818","0","0","0"
"GameData_0_23","129","controllers.singlePlayer.sampleRandom.Agent","456192","146.5909090909091","0","0","10"
"GameData_0_20","127","controllers.singlePlayer.sampleRandom.Agent","456192","144.3181818181818","0","0","4"
"GameData_0_21","127","controllers.singlePlayer.sampleRandom.Agent","456192","144.3181818181818","0","0","2"
"GameData_0_26","334","controllers.singlePlayer.sampleRandom.Agent","456192","379.54545454545456","0","0","1"
"GameData_0_27","334","controllers.singlePlayer.sampleRandom.Agent","456192","379.54545454545456","0","0","0"
"GameData_0_24","334","controllers.singlePlayer.sampleRandom.Agent","456192","379.54545454545456","0","0","1500"
"GameData_0_25","334","controllers.singlePlayer.sampleRandom.Agent","456192","379.54545454545456","0","0","0"
"GameData_0_4","23","controllers.singlePlayer.sampleRandom.Agent","456192","26.136363636363637","0","0","8"
"GameData_0_19","124","controllers.singlePlayer.sampleRandom.Agent","456192","140.9090909090909","0","0","22"
"GameData_0_5","23","controllers.singlePlayer.sampleRandom.Agent","456192","26.136363636363637","0","0","2"
"GameData_0_2","20","controllers.singlePlayer.sampleRandom.Agent","456192","22.727272727272727","0","0","3"
"GameData_0_17","124","controllers.singlePlayer.sampleRandom.Agent","456192","140.9090909090909","0","0","2"
"GameData_0_3","20","controllers.singlePlayer.sampleRandom.Agent","456192","22.727272727272727","0","0","0"
"GameData_0_18","124","controllers.singlePlayer.sampleRandom.Agent","456192","140.9090909090909","0","0","7"
"GameData_0_8","24","controllers.singlePlayer.sampleRandom.Agent","456192","27.27272727272727","0","0","0"
"GameData_0_9","24","controllers.singlePlayer.sampleRandom.Agent","456192","27.27272727272727","0","0","1"
"GameData_0_6","23","controllers.singlePlayer.sampleRandom.Agent","456192","26.136363636363637","0","0","2"
"GameData_0_7","24","controllers.singlePlayer.sampleRandom.Agent","456192","27.27272727272727","0","0","1"
"GameData_0_11","33","controllers.singlePlayer.sampleRandom.Agent","456192","37.5","0","0","1"
"GameData_0_12","58","controllers.singlePlayer.sampleRandom.Agent","456192","65.9090909090909","0","0","75"
"GameData_0_10","33","controllers.singlePlayer.sampleRandom.Agent","456192","37.5","0","0","10"
"GameData_0_15","114","controllers.singlePlayer.sampleRandom.Agent","456192","129.54545454545453","0","0","261"
"GameData_0_16","124","controllers.singlePlayer.sampleRandom.Agent","456192","140.9090909090909","0","0","236"
"GameData_0_13","61","controllers.singlePlayer.sampleRandom.Agent","456192","69.31818181818183","0","0","4"
"GameData_0_14","61","controllers.singlePlayer.sampleRandom.Agent","456192","69.31818181818183","0","0","5"
"GameData_0_40","431","controllers.singlePlayer.sampleRandom.Agent","456192","489.77272727272725","0","0","2"
"GameData_0_41","431","controllers.singlePlayer.sampleRandom.Agent","456192","489.77272727272725","0","0","0"
"GameData_0_0","15","controllers.singlePlayer.sampleRandom.Agent","456192","17.045454545454543","0","0","27"
"GameData_0_1","19","controllers.singlePlayer.sampleRandom.Agent","456192","21.59090909090909","0","0","10"
"GameData_0_44","457","controllers.singlePlayer.sampleRandom.Agent","456192","519.3181818181819","0","0","126"
"GameData_0_45","457","controllers.singlePlayer.sampleRandom.Agent","456192","519.3181818181819","0","0","1"
"GameData_0_42","432","controllers.singlePlayer.sampleRandom.Agent","456192","490.90909090909093","0","0","3"
"GameData_0_43","432","controllers.singlePlayer.sampleRandom.Agent","456192","490.90909090909093","0","0","2"
"GameData_0_48","457","controllers.singlePlayer.sampleRandom.Agent","456192","519.3181818181819","0","0","0"
"GameData_0_49","466","controllers.singlePlayer.sampleRandom.Agent","456192","529.5454545454546","0","0","18"
"GameData_0_46","457","controllers.singlePlayer.sampleRandom.Agent","456192","519.3181818181819","0","0","0"
"GameData_0_47","457","controllers.singlePlayer.sampleRandom.Agent","456192","519.3181818181819","0","0","5"
"GameData_0_30","339","controllers.singlePlayer.sampleRandom.Agent","456192","385.2272727272727","0","0","9"
"GameData_0_39","428","controllers.singlePlayer.sampleRandom.Agent","456192","486.3636363636363","0","0","5"
"GameData_0_33","340","controllers.singlePlayer.sampleRandom.Agent","456192","386.3636363636364","0","0","0"
"GameData_0_34","345","controllers.singlePlayer.sampleRandom.Agent","456192","392.04545454545456","0","0","27"
"GameData_0_31","340","controllers.singlePlayer.sampleRandom.Agent","456192","386.3636363636364","0","0","3"
"GameData_0_32","340","controllers.singlePlayer.sampleRandom.Agent","456192","386.3636363636364","0","0","1"
"GameData_0_37","428","controllers.singlePlayer.sampleRandom.Agent","456192","486.3636363636363","0","0","1"
"GameData_0_38","428","controllers.singlePlayer.sampleRandom.Agent","456192","486.3636363636363","0","0","0"
"GameData_0_35","428","controllers.singlePlayer.sampleRandom.Agent","456192","486.3636363636363","0","0","1059"
"GameData_0_36","428","controllers.singlePlayer.sampleRandom.Agent","456192","486.3636363636363","0","0","3"
