"|","|__TotalCellsVisisted","|__ControllerName","|__levelSize","|__GameSpaceSearched","|__GameScore","|__Win","|__EndGameTick"
"GameData_0_28","170","controllers.singlePlayer.sampleRandom.Agent","333564","73.59307359307358","-12","0","311"
"GameData_0_29","171","controllers.singlePlayer.sampleRandom.Agent","333564","74.02597402597402","-48","0","1287"
"GameData_0_22","169","controllers.singlePlayer.sampleRandom.Agent","333564","73.16017316017316","-33","0","1106"
"GameData_0_23","170","controllers.singlePlayer.sampleRandom.Agent","333564","73.59307359307358","-15","0","314"
"GameData_0_20","159","controllers.singlePlayer.sampleRandom.Agent","333564","68.83116883116884","-10","0","244"
"GameData_0_21","160","controllers.singlePlayer.sampleRandom.Agent","333564","69.26406926406926","-21","0","606"
"GameData_0_26","170","controllers.singlePlayer.sampleRandom.Agent","333564","73.59307359307358","-18","0","318"
"GameData_0_27","170","controllers.singlePlayer.sampleRandom.Agent","333564","73.59307359307358","-13","0","337"
"GameData_0_24","170","controllers.singlePlayer.sampleRandom.Agent","333564","73.59307359307358","-9","0","284"
"GameData_0_25","170","controllers.singlePlayer.sampleRandom.Agent","333564","73.59307359307358","-8","0","140"
"GameData_0_4","54","controllers.singlePlayer.sampleRandom.Agent","333564","23.376623376623375","-25","0","580"
"GameData_0_19","158","controllers.singlePlayer.sampleRandom.Agent","333564","68.3982683982684","-21","0","611"
"GameData_0_5","59","controllers.singlePlayer.sampleRandom.Agent","333564","25.541125541125542","-11","0","154"
"GameData_0_2","13","controllers.singlePlayer.sampleRandom.Agent","333564","5.627705627705628","-8","0","75"
"GameData_0_17","134","controllers.singlePlayer.sampleRandom.Agent","333564","58.00865800865801","-14","0","288"
"GameData_0_3","21","controllers.singlePlayer.sampleRandom.Agent","333564","9.090909090909092","-12","0","161"
"GameData_0_18","143","controllers.singlePlayer.sampleRandom.Agent","333564","61.904761904761905","-19","0","1120"
"GameData_0_8","62","controllers.singlePlayer.sampleRandom.Agent","333564","26.83982683982684","-10","0","154"
"GameData_0_9","62","controllers.singlePlayer.sampleRandom.Agent","333564","26.83982683982684","-8","0","104"
"GameData_0_6","59","controllers.singlePlayer.sampleRandom.Agent","333564","25.541125541125542","-8","0","51"
"GameData_0_7","62","controllers.singlePlayer.sampleRandom.Agent","333564","26.83982683982684","-13","0","171"
"GameData_0_11","106","controllers.singlePlayer.sampleRandom.Agent","333564","45.887445887445885","-9","0","184"
"GameData_0_12","112","controllers.singlePlayer.sampleRandom.Agent","333564","48.484848484848484","-10","0","68"
"GameData_0_10","93","controllers.singlePlayer.sampleRandom.Agent","333564","40.25974025974026","-20","0","531"
"GameData_0_15","129","controllers.singlePlayer.sampleRandom.Agent","333564","55.84415584415584","-13","0","443"
"GameData_0_16","130","controllers.singlePlayer.sampleRandom.Agent","333564","56.27705627705628","-13","0","259"
"GameData_0_13","118","controllers.singlePlayer.sampleRandom.Agent","333564","51.082251082251084","-7","0","211"
"GameData_0_14","121","controllers.singlePlayer.sampleRandom.Agent","333564","52.38095238095239","-8","0","144"
"GameData_0_40","181","controllers.singlePlayer.sampleRandom.Agent","333564","78.35497835497836","-26","0","1280"
"GameData_0_41","181","controllers.singlePlayer.sampleRandom.Agent","333564","78.35497835497836","-14","0","274"
"GameData_0_0","9","controllers.singlePlayer.sampleRandom.Agent","333564","3.896103896103896","-9","0","125"
"GameData_0_1","11","controllers.singlePlayer.sampleRandom.Agent","333564","4.761904761904762","-7","0","38"
"GameData_0_44","181","controllers.singlePlayer.sampleRandom.Agent","333564","78.35497835497836","-18","0","478"
"GameData_0_45","181","controllers.singlePlayer.sampleRandom.Agent","333564","78.35497835497836","-21","0","589"
"GameData_0_42","181","controllers.singlePlayer.sampleRandom.Agent","333564","78.35497835497836","-15","0","168"
"GameData_0_43","181","controllers.singlePlayer.sampleRandom.Agent","333564","78.35497835497836","-5","0","76"
"GameData_0_48","182","controllers.singlePlayer.sampleRandom.Agent","333564","78.78787878787878","-27","0","692"
"GameData_0_49","182","controllers.singlePlayer.sampleRandom.Agent","333564","78.78787878787878","-24","0","857"
"GameData_0_46","182","controllers.singlePlayer.sampleRandom.Agent","333564","78.78787878787878","-30","0","1313"
"GameData_0_47","182","controllers.singlePlayer.sampleRandom.Agent","333564","78.78787878787878","-23","0","327"
"GameData_0_30","172","controllers.singlePlayer.sampleRandom.Agent","333564","74.45887445887446","-13","0","137"
"GameData_0_39","181","controllers.singlePlayer.sampleRandom.Agent","333564","78.35497835497836","-11","0","170"
"GameData_0_33","180","controllers.singlePlayer.sampleRandom.Agent","333564","77.92207792207793","-5","0","11"
"GameData_0_34","180","controllers.singlePlayer.sampleRandom.Agent","333564","77.92207792207793","-10","0","94"
"GameData_0_31","177","controllers.singlePlayer.sampleRandom.Agent","333564","76.62337662337663","-15","0","148"
"GameData_0_32","180","controllers.singlePlayer.sampleRandom.Agent","333564","77.92207792207793","-17","0","404"
"GameData_0_37","181","controllers.singlePlayer.sampleRandom.Agent","333564","78.35497835497836","-28","0","852"
"GameData_0_38","181","controllers.singlePlayer.sampleRandom.Agent","333564","78.35497835497836","-25","0","631"
"GameData_0_35","180","controllers.singlePlayer.sampleRandom.Agent","333564","77.92207792207793","-6","0","69"
"GameData_0_36","181","controllers.singlePlayer.sampleRandom.Agent","333564","78.35497835497836","-22","0","392"
