"|","|__TotalCellsVisisted","|__ControllerName","|__levelSize","|__GameSpaceSearched","|__GameScore","|__Win","|__EndGameTick"
"GameData_0_28","25","controllers.singlePlayer.breadthFirstSearch.Agent","290625","5.376344086021505","0","0","2000"
"GameData_0_29","25","controllers.singlePlayer.breadthFirstSearch.Agent","290625","5.376344086021505","0","0","2000"
"GameData_0_22","25","controllers.singlePlayer.breadthFirstSearch.Agent","290625","5.376344086021505","0","0","2000"
"GameData_0_23","25","controllers.singlePlayer.breadthFirstSearch.Agent","290625","5.376344086021505","0","0","2000"
"GameData_0_20","25","controllers.singlePlayer.breadthFirstSearch.Agent","290625","5.376344086021505","0","0","2000"
"GameData_0_21","25","controllers.singlePlayer.breadthFirstSearch.Agent","290625","5.376344086021505","0","0","2000"
"GameData_0_26","25","controllers.singlePlayer.breadthFirstSearch.Agent","290625","5.376344086021505","0","0","2000"
"GameData_0_27","25","controllers.singlePlayer.breadthFirstSearch.Agent","290625","5.376344086021505","0","0","2000"
"GameData_0_24","25","controllers.singlePlayer.breadthFirstSearch.Agent","290625","5.376344086021505","0","0","2000"
"GameData_0_25","25","controllers.singlePlayer.breadthFirstSearch.Agent","290625","5.376344086021505","0","0","2000"
"GameData_0_4","2","controllers.singlePlayer.breadthFirstSearch.Agent","290625","0.43010752688172044","0","0","2000"
"GameData_0_19","24","controllers.singlePlayer.breadthFirstSearch.Agent","290625","5.161290322580645","0","0","2000"
"GameData_0_5","2","controllers.singlePlayer.breadthFirstSearch.Agent","290625","0.43010752688172044","0","0","2000"
"GameData_0_2","2","controllers.singlePlayer.breadthFirstSearch.Agent","290625","0.43010752688172044","0","0","2000"
"GameData_0_17","24","controllers.singlePlayer.breadthFirstSearch.Agent","290625","5.161290322580645","0","0","2000"
"GameData_0_3","2","controllers.singlePlayer.breadthFirstSearch.Agent","290625","0.43010752688172044","0","0","2000"
"GameData_0_18","24","controllers.singlePlayer.breadthFirstSearch.Agent","290625","5.161290322580645","0","0","2000"
"GameData_0_8","2","controllers.singlePlayer.breadthFirstSearch.Agent","290625","0.43010752688172044","0","0","2000"
"GameData_0_9","2","controllers.singlePlayer.breadthFirstSearch.Agent","290625","0.43010752688172044","-1","0","941"
"GameData_0_6","2","controllers.singlePlayer.breadthFirstSearch.Agent","290625","0.43010752688172044","-1","0","1384"
"GameData_0_7","2","controllers.singlePlayer.breadthFirstSearch.Agent","290625","0.43010752688172044","0","0","2000"
"GameData_0_11","24","controllers.singlePlayer.breadthFirstSearch.Agent","290625","5.161290322580645","0","0","2000"
"GameData_0_12","24","controllers.singlePlayer.breadthFirstSearch.Agent","290625","5.161290322580645","0","0","2000"
"GameData_0_10","24","controllers.singlePlayer.breadthFirstSearch.Agent","290625","5.161290322580645","0","0","2000"
"GameData_0_15","24","controllers.singlePlayer.breadthFirstSearch.Agent","290625","5.161290322580645","0","0","2000"
"GameData_0_16","24","controllers.singlePlayer.breadthFirstSearch.Agent","290625","5.161290322580645","0","0","2000"
"GameData_0_13","24","controllers.singlePlayer.breadthFirstSearch.Agent","290625","5.161290322580645","0","0","2000"
"GameData_0_14","24","controllers.singlePlayer.breadthFirstSearch.Agent","290625","5.161290322580645","0","0","2000"
"GameData_0_40","30","controllers.singlePlayer.breadthFirstSearch.Agent","290625","6.451612903225806","0","0","2000"
"GameData_0_41","30","controllers.singlePlayer.breadthFirstSearch.Agent","290625","6.451612903225806","0","0","2000"
"GameData_0_0","2","controllers.singlePlayer.breadthFirstSearch.Agent","290625","0.43010752688172044","0","0","2000"
"GameData_0_1","2","controllers.singlePlayer.breadthFirstSearch.Agent","290625","0.43010752688172044","0","0","2000"
"GameData_0_44","30","controllers.singlePlayer.breadthFirstSearch.Agent","290625","6.451612903225806","0","0","2000"
"GameData_0_45","30","controllers.singlePlayer.breadthFirstSearch.Agent","290625","6.451612903225806","0","0","2000"
"GameData_0_42","30","controllers.singlePlayer.breadthFirstSearch.Agent","290625","6.451612903225806","0","0","2000"
"GameData_0_43","30","controllers.singlePlayer.breadthFirstSearch.Agent","290625","6.451612903225806","0","0","2000"
"GameData_0_48","30","controllers.singlePlayer.breadthFirstSearch.Agent","290625","6.451612903225806","0","0","2000"
"GameData_0_49","30","controllers.singlePlayer.breadthFirstSearch.Agent","290625","6.451612903225806","0","0","2000"
"GameData_0_46","30","controllers.singlePlayer.breadthFirstSearch.Agent","290625","6.451612903225806","0","0","2000"
"GameData_0_47","30","controllers.singlePlayer.breadthFirstSearch.Agent","290625","6.451612903225806","0","0","2000"
"GameData_0_30","27","controllers.singlePlayer.breadthFirstSearch.Agent","290625","5.806451612903226","0","0","2000"
"GameData_0_39","27","controllers.singlePlayer.breadthFirstSearch.Agent","290625","5.806451612903226","0","0","2000"
"GameData_0_33","27","controllers.singlePlayer.breadthFirstSearch.Agent","290625","5.806451612903226","0","0","2000"
"GameData_0_34","27","controllers.singlePlayer.breadthFirstSearch.Agent","290625","5.806451612903226","0","0","2000"
"GameData_0_31","27","controllers.singlePlayer.breadthFirstSearch.Agent","290625","5.806451612903226","0","0","2000"
"GameData_0_32","27","controllers.singlePlayer.breadthFirstSearch.Agent","290625","5.806451612903226","0","0","2000"
"GameData_0_37","27","controllers.singlePlayer.breadthFirstSearch.Agent","290625","5.806451612903226","0","0","2000"
"GameData_0_38","27","controllers.singlePlayer.breadthFirstSearch.Agent","290625","5.806451612903226","0","0","2000"
"GameData_0_35","27","controllers.singlePlayer.breadthFirstSearch.Agent","290625","5.806451612903226","0","0","2000"
"GameData_0_36","27","controllers.singlePlayer.breadthFirstSearch.Agent","290625","5.806451612903226","0","0","2000"
