"|","|__TotalCellsVisisted","|__ControllerName","|__levelSize","|__GameSpaceSearched","|__GameScore","|__Win","|__EndGameTick"
"GameData_0_28","3","controllers.singlePlayer.breadthFirstSearch.Agent","333564","1.2987012987012987","0","0","2000"
"GameData_0_29","3","controllers.singlePlayer.breadthFirstSearch.Agent","333564","1.2987012987012987","0","0","2000"
"GameData_0_22","3","controllers.singlePlayer.breadthFirstSearch.Agent","333564","1.2987012987012987","0","0","2000"
"GameData_0_23","3","controllers.singlePlayer.breadthFirstSearch.Agent","333564","1.2987012987012987","0","0","2000"
"GameData_0_20","3","controllers.singlePlayer.breadthFirstSearch.Agent","333564","1.2987012987012987","0","0","2000"
"GameData_0_21","3","controllers.singlePlayer.breadthFirstSearch.Agent","333564","1.2987012987012987","0","0","2000"
"GameData_0_26","3","controllers.singlePlayer.breadthFirstSearch.Agent","333564","1.2987012987012987","0","0","2000"
"GameData_0_27","3","controllers.singlePlayer.breadthFirstSearch.Agent","333564","1.2987012987012987","0","0","2000"
"GameData_0_24","3","controllers.singlePlayer.breadthFirstSearch.Agent","333564","1.2987012987012987","0","0","2000"
"GameData_0_25","3","controllers.singlePlayer.breadthFirstSearch.Agent","333564","1.2987012987012987","0","0","2000"
"GameData_0_4","1","controllers.singlePlayer.breadthFirstSearch.Agent","333564","0.4329004329004329","0","0","2000"
"GameData_0_19","2","controllers.singlePlayer.breadthFirstSearch.Agent","333564","0.8658008658008658","0","0","2000"
"GameData_0_5","1","controllers.singlePlayer.breadthFirstSearch.Agent","333564","0.4329004329004329","0","0","2000"
"GameData_0_2","1","controllers.singlePlayer.breadthFirstSearch.Agent","333564","0.4329004329004329","-2","0","2000"
"GameData_0_17","2","controllers.singlePlayer.breadthFirstSearch.Agent","333564","0.8658008658008658","0","0","2000"
"GameData_0_3","1","controllers.singlePlayer.breadthFirstSearch.Agent","333564","0.4329004329004329","0","0","2000"
"GameData_0_18","2","controllers.singlePlayer.breadthFirstSearch.Agent","333564","0.8658008658008658","0","0","2000"
"GameData_0_8","1","controllers.singlePlayer.breadthFirstSearch.Agent","333564","0.4329004329004329","0","0","2000"
"GameData_0_9","1","controllers.singlePlayer.breadthFirstSearch.Agent","333564","0.4329004329004329","0","0","2000"
"GameData_0_6","1","controllers.singlePlayer.breadthFirstSearch.Agent","333564","0.4329004329004329","0","0","2000"
"GameData_0_7","1","controllers.singlePlayer.breadthFirstSearch.Agent","333564","0.4329004329004329","0","0","2000"
"GameData_0_11","2","controllers.singlePlayer.breadthFirstSearch.Agent","333564","0.8658008658008658","0","0","2000"
"GameData_0_12","2","controllers.singlePlayer.breadthFirstSearch.Agent","333564","0.8658008658008658","0","0","2000"
"GameData_0_10","2","controllers.singlePlayer.breadthFirstSearch.Agent","333564","0.8658008658008658","0","0","2000"
"GameData_0_15","2","controllers.singlePlayer.breadthFirstSearch.Agent","333564","0.8658008658008658","0","0","2000"
"GameData_0_16","2","controllers.singlePlayer.breadthFirstSearch.Agent","333564","0.8658008658008658","0","0","2000"
"GameData_0_13","2","controllers.singlePlayer.breadthFirstSearch.Agent","333564","0.8658008658008658","0","0","2000"
"GameData_0_14","2","controllers.singlePlayer.breadthFirstSearch.Agent","333564","0.8658008658008658","0","0","2000"
"GameData_0_40","4","controllers.singlePlayer.breadthFirstSearch.Agent","333564","1.7316017316017316","0","0","2000"
"GameData_0_41","4","controllers.singlePlayer.breadthFirstSearch.Agent","333564","1.7316017316017316","0","0","2000"
"GameData_0_0","1","controllers.singlePlayer.breadthFirstSearch.Agent","333564","0.4329004329004329","0","0","2000"
"GameData_0_1","1","controllers.singlePlayer.breadthFirstSearch.Agent","333564","0.4329004329004329","0","0","2000"
"GameData_0_44","4","controllers.singlePlayer.breadthFirstSearch.Agent","333564","1.7316017316017316","0","0","2000"
"GameData_0_45","4","controllers.singlePlayer.breadthFirstSearch.Agent","333564","1.7316017316017316","0","0","2000"
"GameData_0_42","4","controllers.singlePlayer.breadthFirstSearch.Agent","333564","1.7316017316017316","0","0","2000"
"GameData_0_43","4","controllers.singlePlayer.breadthFirstSearch.Agent","333564","1.7316017316017316","0","0","2000"
"GameData_0_48","4","controllers.singlePlayer.breadthFirstSearch.Agent","333564","1.7316017316017316","0","0","2000"
