"|","|__TotalCellsVisisted","|__ControllerName","|__levelSize","|__GameSpaceSearched","|__GameScore","|__Win","|__EndGameTick"
"GameData_0_28","11","controllers.singlePlayer.breadthFirstSearch.Agent","160000","17.1875","0","0","2000"
"GameData_0_29","11","controllers.singlePlayer.breadthFirstSearch.Agent","160000","17.1875","0","0","2000"
"GameData_0_22","11","controllers.singlePlayer.breadthFirstSearch.Agent","160000","17.1875","0","0","2000"
"GameData_0_23","11","controllers.singlePlayer.breadthFirstSearch.Agent","160000","17.1875","0","0","2000"
"GameData_0_20","11","controllers.singlePlayer.breadthFirstSearch.Agent","160000","17.1875","0","0","2000"
"GameData_0_21","11","controllers.singlePlayer.breadthFirstSearch.Agent","160000","17.1875","0","0","2000"
"GameData_0_26","11","controllers.singlePlayer.breadthFirstSearch.Agent","160000","17.1875","0","0","2000"
"GameData_0_27","11","controllers.singlePlayer.breadthFirstSearch.Agent","160000","17.1875","0","0","2000"
"GameData_0_24","11","controllers.singlePlayer.breadthFirstSearch.Agent","160000","17.1875","0","0","2000"
"GameData_0_25","11","controllers.singlePlayer.breadthFirstSearch.Agent","160000","17.1875","0","0","2000"
"GameData_0_4","4","controllers.singlePlayer.breadthFirstSearch.Agent","87500","11.428571428571429","0","0","2000"
"GameData_0_19","9","controllers.singlePlayer.breadthFirstSearch.Agent","122500","18.367346938775512","0","0","2000"
"GameData_0_5","4","controllers.singlePlayer.breadthFirstSearch.Agent","87500","11.428571428571429","0","0","2000"
"GameData_0_2","4","controllers.singlePlayer.breadthFirstSearch.Agent","87500","11.428571428571429","0","0","2000"
"GameData_0_17","9","controllers.singlePlayer.breadthFirstSearch.Agent","122500","18.367346938775512","0","0","2000"
"GameData_0_3","4","controllers.singlePlayer.breadthFirstSearch.Agent","87500","11.428571428571429","0","0","2000"
"GameData_0_18","9","controllers.singlePlayer.breadthFirstSearch.Agent","122500","18.367346938775512","0","0","2000"
"GameData_0_8","4","controllers.singlePlayer.breadthFirstSearch.Agent","87500","11.428571428571429","0","0","2000"
"GameData_0_9","4","controllers.singlePlayer.breadthFirstSearch.Agent","87500","11.428571428571429","0","0","2000"
"GameData_0_6","4","controllers.singlePlayer.breadthFirstSearch.Agent","87500","11.428571428571429","0","0","2000"
"GameData_0_7","4","controllers.singlePlayer.breadthFirstSearch.Agent","87500","11.428571428571429","0","0","2000"
"GameData_0_11","9","controllers.singlePlayer.breadthFirstSearch.Agent","122500","18.367346938775512","0","0","2000"
"GameData_0_12","9","controllers.singlePlayer.breadthFirstSearch.Agent","122500","18.367346938775512","0","0","2000"
"GameData_0_10","9","controllers.singlePlayer.breadthFirstSearch.Agent","122500","18.367346938775512","0","0","2000"
"GameData_0_15","9","controllers.singlePlayer.breadthFirstSearch.Agent","122500","18.367346938775512","0","0","2000"
"GameData_0_16","9","controllers.singlePlayer.breadthFirstSearch.Agent","122500","18.367346938775512","0","0","2000"
"GameData_0_13","9","controllers.singlePlayer.breadthFirstSearch.Agent","122500","18.367346938775512","0","0","2000"
"GameData_0_14","9","controllers.singlePlayer.breadthFirstSearch.Agent","122500","18.367346938775512","0","0","2000"
"GameData_0_40","15","controllers.singlePlayer.breadthFirstSearch.Agent","105000","35.714285714285715","0","0","2000"
"GameData_0_41","15","controllers.singlePlayer.breadthFirstSearch.Agent","105000","35.714285714285715","0","0","2000"
"GameData_0_0","4","controllers.singlePlayer.breadthFirstSearch.Agent","87500","11.428571428571429","0","0","2000"
"GameData_0_1","4","controllers.singlePlayer.breadthFirstSearch.Agent","87500","11.428571428571429","0","0","2000"
"GameData_0_44","15","controllers.singlePlayer.breadthFirstSearch.Agent","105000","35.714285714285715","0","0","2000"
"GameData_0_45","15","controllers.singlePlayer.breadthFirstSearch.Agent","105000","35.714285714285715","0","0","2000"
"GameData_0_42","15","controllers.singlePlayer.breadthFirstSearch.Agent","105000","35.714285714285715","0","0","2000"
"GameData_0_43","15","controllers.singlePlayer.breadthFirstSearch.Agent","105000","35.714285714285715","0","0","2000"
"GameData_0_48","15","controllers.singlePlayer.breadthFirstSearch.Agent","105000","35.714285714285715","0","0","2000"
"GameData_0_49","15","controllers.singlePlayer.breadthFirstSearch.Agent","105000","35.714285714285715","0","0","2000"
"GameData_0_46","15","controllers.singlePlayer.breadthFirstSearch.Agent","105000","35.714285714285715","0","0","2000"
"GameData_0_47","15","controllers.singlePlayer.breadthFirstSearch.Agent","105000","35.714285714285715","0","0","2000"
"GameData_0_30","12","controllers.singlePlayer.breadthFirstSearch.Agent","357500","8.391608391608392","0","0","2000"
"GameData_0_39","12","controllers.singlePlayer.breadthFirstSearch.Agent","357500","8.391608391608392","0","0","2000"
"GameData_0_33","12","controllers.singlePlayer.breadthFirstSearch.Agent","357500","8.391608391608392","0","0","2000"
"GameData_0_34","12","controllers.singlePlayer.breadthFirstSearch.Agent","357500","8.391608391608392","0","0","2000"
"GameData_0_31","12","controllers.singlePlayer.breadthFirstSearch.Agent","357500","8.391608391608392","0","0","2000"
"GameData_0_32","12","controllers.singlePlayer.breadthFirstSearch.Agent","357500","8.391608391608392","0","0","2000"
"GameData_0_37","12","controllers.singlePlayer.breadthFirstSearch.Agent","357500","8.391608391608392","0","0","2000"
"GameData_0_38","12","controllers.singlePlayer.breadthFirstSearch.Agent","357500","8.391608391608392","0","0","2000"
"GameData_0_35","12","controllers.singlePlayer.breadthFirstSearch.Agent","357500","8.391608391608392","0","0","2000"
"GameData_0_36","12","controllers.singlePlayer.breadthFirstSearch.Agent","357500","8.391608391608392","0","0","2000"
