"|","|__TotalCellsVisisted","|__ControllerName","|__levelSize","|__GameSpaceSearched","|__GameScore","|__Win","|__EndGameTick"
"GameData_0_28","16","controllers.singlePlayer.breadthFirstSearch.Agent","560000","7.142857142857142","0","0","2000"
"GameData_0_29","16","controllers.singlePlayer.breadthFirstSearch.Agent","560000","7.142857142857142","0","0","2000"
"GameData_0_22","16","controllers.singlePlayer.breadthFirstSearch.Agent","560000","7.142857142857142","0","0","1710"
"GameData_0_23","16","controllers.singlePlayer.breadthFirstSearch.Agent","560000","7.142857142857142","0","0","1785"
"GameData_0_20","16","controllers.singlePlayer.breadthFirstSearch.Agent","560000","7.142857142857142","0","0","1560"
"GameData_0_21","16","controllers.singlePlayer.breadthFirstSearch.Agent","560000","7.142857142857142","0","0","1635"
"GameData_0_26","16","controllers.singlePlayer.breadthFirstSearch.Agent","560000","7.142857142857142","0","0","2000"
"GameData_0_27","16","controllers.singlePlayer.breadthFirstSearch.Agent","560000","7.142857142857142","0","0","2000"
"GameData_0_24","16","controllers.singlePlayer.breadthFirstSearch.Agent","560000","7.142857142857142","0","0","1860"
"GameData_0_25","16","controllers.singlePlayer.breadthFirstSearch.Agent","560000","7.142857142857142","0","0","1935"
"GameData_0_4","13","controllers.singlePlayer.breadthFirstSearch.Agent","440000","7.386363636363637","0","0","360"
"GameData_0_19","15","controllers.singlePlayer.breadthFirstSearch.Agent","360000","10.416666666666668","0","0","1485"
"GameData_0_5","13","controllers.singlePlayer.breadthFirstSearch.Agent","440000","7.386363636363637","0","0","435"
"GameData_0_2","13","controllers.singlePlayer.breadthFirstSearch.Agent","440000","7.386363636363637","0","0","210"
"GameData_0_17","15","controllers.singlePlayer.breadthFirstSearch.Agent","360000","10.416666666666668","0","0","1335"
"GameData_0_3","13","controllers.singlePlayer.breadthFirstSearch.Agent","440000","7.386363636363637","0","0","285"
"GameData_0_18","15","controllers.singlePlayer.breadthFirstSearch.Agent","360000","10.416666666666668","0","0","1410"
"GameData_0_8","13","controllers.singlePlayer.breadthFirstSearch.Agent","440000","7.386363636363637","0","0","660"
"GameData_0_9","13","controllers.singlePlayer.breadthFirstSearch.Agent","440000","7.386363636363637","0","0","735"
"GameData_0_6","13","controllers.singlePlayer.breadthFirstSearch.Agent","440000","7.386363636363637","0","0","510"
"GameData_0_7","13","controllers.singlePlayer.breadthFirstSearch.Agent","440000","7.386363636363637","0","0","585"
"GameData_0_11","15","controllers.singlePlayer.breadthFirstSearch.Agent","360000","10.416666666666668","0","0","885"
"GameData_0_12","15","controllers.singlePlayer.breadthFirstSearch.Agent","360000","10.416666666666668","0","0","960"
"GameData_0_10","15","controllers.singlePlayer.breadthFirstSearch.Agent","360000","10.416666666666668","0","0","810"
"GameData_0_15","15","controllers.singlePlayer.breadthFirstSearch.Agent","360000","10.416666666666668","0","0","1185"
"GameData_0_16","15","controllers.singlePlayer.breadthFirstSearch.Agent","360000","10.416666666666668","0","0","1260"
"GameData_0_13","15","controllers.singlePlayer.breadthFirstSearch.Agent","360000","10.416666666666668","0","0","1035"
"GameData_0_14","15","controllers.singlePlayer.breadthFirstSearch.Agent","360000","10.416666666666668","0","0","1110"
"GameData_0_40","18","controllers.singlePlayer.breadthFirstSearch.Agent","560000","8.035714285714286","0","0","2000"
"GameData_0_41","18","controllers.singlePlayer.breadthFirstSearch.Agent","560000","8.035714285714286","0","0","2000"
"GameData_0_0","13","controllers.singlePlayer.breadthFirstSearch.Agent","440000","7.386363636363637","0","0","60"
"GameData_0_1","13","controllers.singlePlayer.breadthFirstSearch.Agent","440000","7.386363636363637","0","0","135"
"GameData_0_44","18","controllers.singlePlayer.breadthFirstSearch.Agent","560000","8.035714285714286","0","0","2000"
"GameData_0_45","18","controllers.singlePlayer.breadthFirstSearch.Agent","560000","8.035714285714286","0","0","2000"
"GameData_0_42","18","controllers.singlePlayer.breadthFirstSearch.Agent","560000","8.035714285714286","0","0","2000"
"GameData_0_43","18","controllers.singlePlayer.breadthFirstSearch.Agent","560000","8.035714285714286","0","0","2000"
"GameData_0_48","18","controllers.singlePlayer.breadthFirstSearch.Agent","560000","8.035714285714286","0","0","2000"
"GameData_0_49","18","controllers.singlePlayer.breadthFirstSearch.Agent","560000","8.035714285714286","0","0","2000"
"GameData_0_46","18","controllers.singlePlayer.breadthFirstSearch.Agent","560000","8.035714285714286","0","0","2000"
"GameData_0_47","18","controllers.singlePlayer.breadthFirstSearch.Agent","560000","8.035714285714286","0","0","2000"
"GameData_0_30","17","controllers.singlePlayer.breadthFirstSearch.Agent","560000","7.5892857142857135","0","0","2000"
"GameData_0_39","17","controllers.singlePlayer.breadthFirstSearch.Agent","560000","7.5892857142857135","0","0","2000"
"GameData_0_33","17","controllers.singlePlayer.breadthFirstSearch.Agent","560000","7.5892857142857135","0","0","2000"
"GameData_0_34","17","controllers.singlePlayer.breadthFirstSearch.Agent","560000","7.5892857142857135","0","0","2000"
"GameData_0_31","17","controllers.singlePlayer.breadthFirstSearch.Agent","560000","7.5892857142857135","0","0","2000"
"GameData_0_32","17","controllers.singlePlayer.breadthFirstSearch.Agent","560000","7.5892857142857135","0","0","2000"
"GameData_0_37","17","controllers.singlePlayer.breadthFirstSearch.Agent","560000","7.5892857142857135","0","0","2000"
"GameData_0_38","17","controllers.singlePlayer.breadthFirstSearch.Agent","560000","7.5892857142857135","0","0","2000"
"GameData_0_35","17","controllers.singlePlayer.breadthFirstSearch.Agent","560000","7.5892857142857135","0","0","2000"
"GameData_0_36","17","controllers.singlePlayer.breadthFirstSearch.Agent","560000","7.5892857142857135","0","0","2000"
