"|","|__TotalCellsVisisted","|__ControllerName","|__levelSize","|__GameSpaceSearched","|__GameScore","|__Win","|__EndGameTick"
"GameData_0_28","155","controllers.singlePlayer.sampleRandom.Agent","313632","53.81944444444444","2","100","97"
"GameData_0_29","155","controllers.singlePlayer.sampleRandom.Agent","313632","53.81944444444444","-3","0","110"
"GameData_0_22","155","controllers.singlePlayer.sampleRandom.Agent","313632","53.81944444444444","-1","0","191"
"GameData_0_23","155","controllers.singlePlayer.sampleRandom.Agent","313632","53.81944444444444","-3","0","110"
"GameData_0_20","152","controllers.singlePlayer.sampleRandom.Agent","313632","52.77777777777778","-3","0","114"
"GameData_0_21","155","controllers.singlePlayer.sampleRandom.Agent","313632","53.81944444444444","-1","0","180"
"GameData_0_26","155","controllers.singlePlayer.sampleRandom.Agent","313632","53.81944444444444","-1","0","189"
"GameData_0_27","155","controllers.singlePlayer.sampleRandom.Agent","313632","53.81944444444444","2","100","170"
"GameData_0_24","155","controllers.singlePlayer.sampleRandom.Agent","313632","53.81944444444444","2","100","136"
"GameData_0_25","155","controllers.singlePlayer.sampleRandom.Agent","313632","53.81944444444444","-1","0","110"
"GameData_0_4","84","controllers.singlePlayer.sampleRandom.Agent","313632","29.166666666666668","-3","0","110"
"GameData_0_19","147","controllers.singlePlayer.sampleRandom.Agent","313632","51.041666666666664","11","0","176"
"GameData_0_5","96","controllers.singlePlayer.sampleRandom.Agent","313632","33.33333333333333","-1","0","209"
"GameData_0_2","67","controllers.singlePlayer.sampleRandom.Agent","313632","23.26388888888889","-1","0","209"
"GameData_0_17","147","controllers.singlePlayer.sampleRandom.Agent","313632","51.041666666666664","16","100","160"
"GameData_0_3","71","controllers.singlePlayer.sampleRandom.Agent","313632","24.65277777777778","-3","0","110"
"GameData_0_18","147","controllers.singlePlayer.sampleRandom.Agent","313632","51.041666666666664","7","0","132"
"GameData_0_8","119","controllers.singlePlayer.sampleRandom.Agent","313632","41.31944444444444","-1","0","209"
"GameData_0_9","126","controllers.singlePlayer.sampleRandom.Agent","313632","43.75","-1","0","209"
"GameData_0_6","107","controllers.singlePlayer.sampleRandom.Agent","313632","37.15277777777778","-3","0","110"
"GameData_0_7","113","controllers.singlePlayer.sampleRandom.Agent","313632","39.23611111111111","-3","0","110"
"GameData_0_11","133","controllers.singlePlayer.sampleRandom.Agent","313632","46.18055555555556","8","0","176"
"GameData_0_12","133","controllers.singlePlayer.sampleRandom.Agent","313632","46.18055555555556","1","0","99"
"GameData_0_10","127","controllers.singlePlayer.sampleRandom.Agent","313632","44.09722222222222","1","0","121"
"GameData_0_15","145","controllers.singlePlayer.sampleRandom.Agent","313632","50.34722222222222","3","0","99"
"GameData_0_16","147","controllers.singlePlayer.sampleRandom.Agent","313632","51.041666666666664","1","0","121"
"GameData_0_13","137","controllers.singlePlayer.sampleRandom.Agent","313632","47.56944444444444","3","0","121"
"GameData_0_14","142","controllers.singlePlayer.sampleRandom.Agent","313632","49.30555555555556","-1","0","99"
"GameData_0_40","169","controllers.singlePlayer.sampleRandom.Agent","313632","58.68055555555556","-4","100","207"
"GameData_0_41","169","controllers.singlePlayer.sampleRandom.Agent","313632","58.68055555555556","-1","100","180"
"GameData_0_0","25","controllers.singlePlayer.sampleRandom.Agent","313632","8.680555555555555","-1","0","209"
"GameData_0_1","53","controllers.singlePlayer.sampleRandom.Agent","313632","18.40277777777778","-1","0","209"
"GameData_0_44","180","controllers.singlePlayer.sampleRandom.Agent","313632","62.5","-4","100","209"
"GameData_0_45","188","controllers.singlePlayer.sampleRandom.Agent","313632","65.27777777777779","-7","100","231"
"GameData_0_42","169","controllers.singlePlayer.sampleRandom.Agent","313632","58.68055555555556","-4","100","209"
"GameData_0_43","170","controllers.singlePlayer.sampleRandom.Agent","313632","59.02777777777778","-1","100","165"
"GameData_0_48","194","controllers.singlePlayer.sampleRandom.Agent","313632","67.36111111111111","-7","100","231"
"GameData_0_49","196","controllers.singlePlayer.sampleRandom.Agent","313632","68.05555555555556","-4","100","231"
"GameData_0_46","188","controllers.singlePlayer.sampleRandom.Agent","313632","65.27777777777779","-1","100","158"
"GameData_0_47","188","controllers.singlePlayer.sampleRandom.Agent","313632","65.27777777777779","-7","100","231"
"GameData_0_30","157","controllers.singlePlayer.sampleRandom.Agent","313632","54.513888888888886","-2","0","72"
"GameData_0_39","158","controllers.singlePlayer.sampleRandom.Agent","313632","54.861111111111114","-2","0","61"
"GameData_0_33","158","controllers.singlePlayer.sampleRandom.Agent","313632","54.861111111111114","-2","0","71"
"GameData_0_34","158","controllers.singlePlayer.sampleRandom.Agent","313632","54.861111111111114","-2","0","74"
"GameData_0_31","157","controllers.singlePlayer.sampleRandom.Agent","313632","54.513888888888886","-2","0","77"
"GameData_0_32","158","controllers.singlePlayer.sampleRandom.Agent","313632","54.861111111111114","-2","0","84"
"GameData_0_37","158","controllers.singlePlayer.sampleRandom.Agent","313632","54.861111111111114","-2","0","61"
"GameData_0_38","158","controllers.singlePlayer.sampleRandom.Agent","313632","54.861111111111114","-2","0","59"
"GameData_0_35","158","controllers.singlePlayer.sampleRandom.Agent","313632","54.861111111111114","-2","0","78"
"GameData_0_36","158","controllers.singlePlayer.sampleRandom.Agent","313632","54.861111111111114","-2","0","81"
