"|","|__TotalCellsVisisted","|__ControllerName","|__levelSize","|__GameSpaceSearched","|__GameScore","|__Win","|__EndGameTick"
"GameData_0_28","197","controllers.singlePlayer.sampleRandom.Agent","287496","74.62121212121212","3","0","2000"
"GameData_0_29","197","controllers.singlePlayer.sampleRandom.Agent","287496","74.62121212121212","2","0","2000"
"GameData_0_22","197","controllers.singlePlayer.sampleRandom.Agent","287496","74.62121212121212","1","0","2000"
"GameData_0_23","197","controllers.singlePlayer.sampleRandom.Agent","287496","74.62121212121212","2","0","1258"
"GameData_0_20","194","controllers.singlePlayer.sampleRandom.Agent","287496","73.48484848484848","1","0","2000"
"GameData_0_21","195","controllers.singlePlayer.sampleRandom.Agent","287496","73.86363636363636","2","0","2000"
"GameData_0_26","197","controllers.singlePlayer.sampleRandom.Agent","287496","74.62121212121212","1","0","2000"
"GameData_0_27","197","controllers.singlePlayer.sampleRandom.Agent","287496","74.62121212121212","1","0","1956"
"GameData_0_24","197","controllers.singlePlayer.sampleRandom.Agent","287496","74.62121212121212","0","0","2000"
"GameData_0_25","197","controllers.singlePlayer.sampleRandom.Agent","287496","74.62121212121212","5","0","2000"
"GameData_0_4","135","controllers.singlePlayer.sampleRandom.Agent","287496","51.13636363636363","2","0","1188"
"GameData_0_19","188","controllers.singlePlayer.sampleRandom.Agent","287496","71.21212121212122","3","0","1205"
"GameData_0_5","135","controllers.singlePlayer.sampleRandom.Agent","287496","51.13636363636363","1","0","788"
"GameData_0_2","133","controllers.singlePlayer.sampleRandom.Agent","287496","50.378787878787875","0","0","2000"
"GameData_0_17","188","controllers.singlePlayer.sampleRandom.Agent","287496","71.21212121212122","0","0","2000"
"GameData_0_3","135","controllers.singlePlayer.sampleRandom.Agent","287496","51.13636363636363","0","0","1955"
"GameData_0_18","188","controllers.singlePlayer.sampleRandom.Agent","287496","71.21212121212122","1","0","1718"
"GameData_0_8","135","controllers.singlePlayer.sampleRandom.Agent","287496","51.13636363636363","0","0","1577"
"GameData_0_9","135","controllers.singlePlayer.sampleRandom.Agent","287496","51.13636363636363","2","0","1565"
"GameData_0_6","135","controllers.singlePlayer.sampleRandom.Agent","287496","51.13636363636363","0","0","656"
"GameData_0_7","135","controllers.singlePlayer.sampleRandom.Agent","287496","51.13636363636363","1","0","2000"
"GameData_0_11","186","controllers.singlePlayer.sampleRandom.Agent","287496","70.45454545454545","0","0","2000"
"GameData_0_12","187","controllers.singlePlayer.sampleRandom.Agent","287496","70.83333333333334","1","0","1116"
"GameData_0_10","184","controllers.singlePlayer.sampleRandom.Agent","287496","69.6969696969697","1","0","2000"
"GameData_0_15","188","controllers.singlePlayer.sampleRandom.Agent","287496","71.21212121212122","0","0","2000"
"GameData_0_16","188","controllers.singlePlayer.sampleRandom.Agent","287496","71.21212121212122","0","0","2000"
"GameData_0_13","187","controllers.singlePlayer.sampleRandom.Agent","287496","70.83333333333334","0","0","2000"
"GameData_0_14","188","controllers.singlePlayer.sampleRandom.Agent","287496","71.21212121212122","0","0","2000"
"GameData_0_40","198","controllers.singlePlayer.sampleRandom.Agent","287496","75","0","0","551"
"GameData_0_41","198","controllers.singlePlayer.sampleRandom.Agent","287496","75","4","0","2000"
"GameData_0_0","111","controllers.singlePlayer.sampleRandom.Agent","287496","42.04545454545455","1","0","1444"
"GameData_0_1","132","controllers.singlePlayer.sampleRandom.Agent","287496","50","1","0","2000"
"GameData_0_44","198","controllers.singlePlayer.sampleRandom.Agent","287496","75","1","0","232"
"GameData_0_45","198","controllers.singlePlayer.sampleRandom.Agent","287496","75","0","0","2000"
"GameData_0_42","198","controllers.singlePlayer.sampleRandom.Agent","287496","75","4","0","812"
"GameData_0_43","198","controllers.singlePlayer.sampleRandom.Agent","287496","75","0","0","1688"
"GameData_0_48","198","controllers.singlePlayer.sampleRandom.Agent","287496","75","1","0","1059"
"GameData_0_49","198","controllers.singlePlayer.sampleRandom.Agent","287496","75","0","0","2000"
"GameData_0_46","198","controllers.singlePlayer.sampleRandom.Agent","287496","75","1","0","1803"
"GameData_0_47","198","controllers.singlePlayer.sampleRandom.Agent","287496","75","2","0","2000"
"GameData_0_30","198","controllers.singlePlayer.sampleRandom.Agent","287496","75","0","0","2000"
"GameData_0_39","198","controllers.singlePlayer.sampleRandom.Agent","287496","75","0","0","2000"
"GameData_0_33","198","controllers.singlePlayer.sampleRandom.Agent","287496","75","0","0","2000"
"GameData_0_34","198","controllers.singlePlayer.sampleRandom.Agent","287496","75","0","0","2000"
"GameData_0_31","198","controllers.singlePlayer.sampleRandom.Agent","287496","75","2","0","1869"
"GameData_0_32","198","controllers.singlePlayer.sampleRandom.Agent","287496","75","0","0","2000"
"GameData_0_37","198","controllers.singlePlayer.sampleRandom.Agent","287496","75","0","0","2000"
"GameData_0_38","198","controllers.singlePlayer.sampleRandom.Agent","287496","75","2","0","2000"
"GameData_0_35","198","controllers.singlePlayer.sampleRandom.Agent","287496","75","0","0","2000"
"GameData_0_36","198","controllers.singlePlayer.sampleRandom.Agent","287496","75","0","0","1403"
