"|","|__TotalCellsVisisted","|__ControllerName","|__levelSize","|__GameSpaceSearched","|__GameScore","|__Win","|__EndGameTick"
"GameData_0_28","220","controllers.singlePlayer.sampleRandom.Agent","295191","62.67806267806267","-25","0","622"
"GameData_0_29","220","controllers.singlePlayer.sampleRandom.Agent","295191","62.67806267806267","-25","0","336"
"GameData_0_22","213","controllers.singlePlayer.sampleRandom.Agent","295191","60.68376068376068","-30","0","304"
"GameData_0_23","213","controllers.singlePlayer.sampleRandom.Agent","295191","60.68376068376068","-25","0","407"
"GameData_0_20","212","controllers.singlePlayer.sampleRandom.Agent","295191","60.3988603988604","-30","0","477"
"GameData_0_21","212","controllers.singlePlayer.sampleRandom.Agent","295191","60.3988603988604","-25","0","250"
"GameData_0_26","220","controllers.singlePlayer.sampleRandom.Agent","295191","62.67806267806267","-25","0","413"
"GameData_0_27","220","controllers.singlePlayer.sampleRandom.Agent","295191","62.67806267806267","-25","0","238"
"GameData_0_24","219","controllers.singlePlayer.sampleRandom.Agent","295191","62.39316239316239","-25","0","378"
"GameData_0_25","220","controllers.singlePlayer.sampleRandom.Agent","295191","62.67806267806267","-25","0","299"
"GameData_0_4","78","controllers.singlePlayer.sampleRandom.Agent","295191","22.22222222222222","-25","0","453"
"GameData_0_19","183","controllers.singlePlayer.sampleRandom.Agent","295191","52.13675213675214","-25","0","255"
"GameData_0_5","81","controllers.singlePlayer.sampleRandom.Agent","295191","23.076923076923077","-25","0","252"
"GameData_0_2","56","controllers.singlePlayer.sampleRandom.Agent","295191","15.954415954415953","-25","0","470"
"GameData_0_17","182","controllers.singlePlayer.sampleRandom.Agent","295191","51.85185185185185","-25","0","261"
"GameData_0_3","57","controllers.singlePlayer.sampleRandom.Agent","295191","16.23931623931624","-25","0","182"
"GameData_0_18","183","controllers.singlePlayer.sampleRandom.Agent","295191","52.13675213675214","-25","0","305"
"GameData_0_8","85","controllers.singlePlayer.sampleRandom.Agent","295191","24.216524216524217","-25","0","270"
"GameData_0_9","107","controllers.singlePlayer.sampleRandom.Agent","295191","30.484330484330485","-25","0","496"
"GameData_0_6","83","controllers.singlePlayer.sampleRandom.Agent","295191","23.646723646723647","-25","0","484"
"GameData_0_7","83","controllers.singlePlayer.sampleRandom.Agent","295191","23.646723646723647","-25","0","188"
"GameData_0_11","156","controllers.singlePlayer.sampleRandom.Agent","295191","44.44444444444444","-25","0","128"
"GameData_0_12","162","controllers.singlePlayer.sampleRandom.Agent","295191","46.15384615384615","-25","0","419"
"GameData_0_10","151","controllers.singlePlayer.sampleRandom.Agent","295191","43.01994301994302","-25","0","200"
"GameData_0_15","163","controllers.singlePlayer.sampleRandom.Agent","295191","46.438746438746435","-25","0","388"
"GameData_0_16","182","controllers.singlePlayer.sampleRandom.Agent","295191","51.85185185185185","-25","0","534"
"GameData_0_13","162","controllers.singlePlayer.sampleRandom.Agent","295191","46.15384615384615","-25","0","255"
"GameData_0_14","163","controllers.singlePlayer.sampleRandom.Agent","295191","46.438746438746435","-25","0","200"
"GameData_0_40","237","controllers.singlePlayer.sampleRandom.Agent","295191","67.52136752136752","-25","0","279"
"GameData_0_41","237","controllers.singlePlayer.sampleRandom.Agent","295191","67.52136752136752","-25","0","252"
"GameData_0_0","36","controllers.singlePlayer.sampleRandom.Agent","295191","10.256410256410255","-25","0","286"
"GameData_0_1","49","controllers.singlePlayer.sampleRandom.Agent","295191","13.96011396011396","-25","0","373"
"GameData_0_44","242","controllers.singlePlayer.sampleRandom.Agent","295191","68.94586894586895","-25","0","239"
"GameData_0_45","242","controllers.singlePlayer.sampleRandom.Agent","295191","68.94586894586895","-25","0","506"
"GameData_0_42","237","controllers.singlePlayer.sampleRandom.Agent","295191","67.52136752136752","-25","0","412"
"GameData_0_43","238","controllers.singlePlayer.sampleRandom.Agent","295191","67.80626780626781","-25","0","368"
"GameData_0_48","242","controllers.singlePlayer.sampleRandom.Agent","295191","68.94586894586895","-25","0","238"
"GameData_0_49","242","controllers.singlePlayer.sampleRandom.Agent","295191","68.94586894586895","-25","0","217"
"GameData_0_46","242","controllers.singlePlayer.sampleRandom.Agent","295191","68.94586894586895","-25","0","266"
"GameData_0_47","242","controllers.singlePlayer.sampleRandom.Agent","295191","68.94586894586895","-25","0","544"
"GameData_0_30","226","controllers.singlePlayer.sampleRandom.Agent","295191","64.38746438746439","-25","0","490"
"GameData_0_39","235","controllers.singlePlayer.sampleRandom.Agent","295191","66.95156695156696","-25","0","141"
"GameData_0_33","229","controllers.singlePlayer.sampleRandom.Agent","295191","65.24216524216524","-30","0","194"
"GameData_0_34","230","controllers.singlePlayer.sampleRandom.Agent","295191","65.52706552706553","-30","0","212"
"GameData_0_31","226","controllers.singlePlayer.sampleRandom.Agent","295191","64.38746438746439","-25","0","249"
"GameData_0_32","228","controllers.singlePlayer.sampleRandom.Agent","295191","64.95726495726495","-25","0","318"
"GameData_0_37","231","controllers.singlePlayer.sampleRandom.Agent","295191","65.8119658119658","-30","0","331"
"GameData_0_38","235","controllers.singlePlayer.sampleRandom.Agent","295191","66.95156695156696","-25","0","559"
"GameData_0_35","230","controllers.singlePlayer.sampleRandom.Agent","295191","65.52706552706553","-25","0","301"
"GameData_0_36","231","controllers.singlePlayer.sampleRandom.Agent","295191","65.8119658119658","-25","0","274"
