"|","|__TotalCellsVisisted","|__ControllerName","|__levelSize","|__GameSpaceSearched","|__GameScore","|__Win","|__EndGameTick"
"GameData_0_28","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","25","0","288"
"GameData_0_29","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","69","100","966"
"GameData_0_22","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","71","100","740"
"GameData_0_23","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","62","0","747"
"GameData_0_20","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","54","0","812"
"GameData_0_21","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","57","0","928"
"GameData_0_26","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","60","0","752"
"GameData_0_27","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","57","100","581"
"GameData_0_24","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","53","0","681"
"GameData_0_25","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","13","0","148"
"GameData_0_4","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","56","100","759"
"GameData_0_19","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","9","0","103"
"GameData_0_5","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","17","0","157"
"GameData_0_2","22","controllers.singlePlayer.sampleRandom.Agent","337920","6.666666666666667","38","0","416"
"GameData_0_17","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","45","0","470"
"GameData_0_3","29","controllers.singlePlayer.sampleRandom.Agent","337920","8.787878787878787","63","100","693"
"GameData_0_18","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","29","0","229"
"GameData_0_8","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","24","0","246"
"GameData_0_9","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","42","0","385"
"GameData_0_6","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","35","0","507"
"GameData_0_7","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","34","0","271"
"GameData_0_11","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","29","0","286"
"GameData_0_12","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","46","0","285"
"GameData_0_10","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","58","100","678"
"GameData_0_15","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","57","0","938"
"GameData_0_16","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","18","0","162"
"GameData_0_13","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","51","0","420"
"GameData_0_14","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","27","0","211"
"GameData_0_40","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","28","0","235"
"GameData_0_41","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","24","0","218"
"GameData_0_0","12","controllers.singlePlayer.sampleRandom.Agent","337920","3.6363636363636362","21","0","270"
"GameData_0_1","18","controllers.singlePlayer.sampleRandom.Agent","337920","5.454545454545454","58","100","792"
"GameData_0_44","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","56","100","647"
"GameData_0_45","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","35","0","299"
"GameData_0_42","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","32","0","253"
"GameData_0_43","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","56","100","512"
"GameData_0_48","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","24","0","172"
"GameData_0_49","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","47","0","404"
"GameData_0_46","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","40","0","468"
"GameData_0_47","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","55","100","611"
"GameData_0_30","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","11","0","184"
"GameData_0_39","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","16","0","228"
"GameData_0_33","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","15","0","187"
"GameData_0_34","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","40","100","809"
"GameData_0_31","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","29","0","370"
"GameData_0_32","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","21","0","258"
"GameData_0_37","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","11","0","214"
"GameData_0_38","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","19","0","247"
"GameData_0_35","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","15","0","223"
"GameData_0_36","30","controllers.singlePlayer.sampleRandom.Agent","337920","9.090909090909092","25","0","335"
