"|","|__TotalCellsVisisted","|__ControllerName","|__levelSize","|__GameSpaceSearched","|__GameScore","|__Win","|__EndGameTick"
"GameData_0_28","84","controllers.singlePlayer.sampleRandom.Agent","288750","18.181818181818183","1","0","855"
"GameData_0_29","84","controllers.singlePlayer.sampleRandom.Agent","288750","18.181818181818183","0","0","147"
"GameData_0_22","84","controllers.singlePlayer.sampleRandom.Agent","288750","18.181818181818183","0","0","82"
"GameData_0_23","84","controllers.singlePlayer.sampleRandom.Agent","288750","18.181818181818183","1","0","323"
"GameData_0_20","75","controllers.singlePlayer.sampleRandom.Agent","288750","16.233766233766232","1","0","539"
"GameData_0_21","84","controllers.singlePlayer.sampleRandom.Agent","288750","18.181818181818183","2","0","801"
"GameData_0_26","84","controllers.singlePlayer.sampleRandom.Agent","288750","18.181818181818183","1","0","271"
"GameData_0_27","84","controllers.singlePlayer.sampleRandom.Agent","288750","18.181818181818183","0","0","183"
"GameData_0_24","84","controllers.singlePlayer.sampleRandom.Agent","288750","18.181818181818183","1","0","319"
"GameData_0_25","84","controllers.singlePlayer.sampleRandom.Agent","288750","18.181818181818183","1","0","491"
"GameData_0_4","25","controllers.singlePlayer.sampleRandom.Agent","288750","5.411255411255411","0","0","180"
"GameData_0_19","53","controllers.singlePlayer.sampleRandom.Agent","288750","11.471861471861471","0","0","233"
"GameData_0_5","26","controllers.singlePlayer.sampleRandom.Agent","288750","5.627705627705628","1","0","125"
"GameData_0_2","17","controllers.singlePlayer.sampleRandom.Agent","288750","3.67965367965368","0","0","306"
"GameData_0_17","48","controllers.singlePlayer.sampleRandom.Agent","288750","10.38961038961039","0","0","332"
"GameData_0_3","17","controllers.singlePlayer.sampleRandom.Agent","288750","3.67965367965368","0","0","199"
"GameData_0_18","52","controllers.singlePlayer.sampleRandom.Agent","288750","11.255411255411255","0","0","224"
"GameData_0_8","32","controllers.singlePlayer.sampleRandom.Agent","288750","6.926406926406926","0","0","197"
"GameData_0_9","32","controllers.singlePlayer.sampleRandom.Agent","288750","6.926406926406926","1","0","142"
"GameData_0_6","32","controllers.singlePlayer.sampleRandom.Agent","288750","6.926406926406926","1","0","933"
"GameData_0_7","32","controllers.singlePlayer.sampleRandom.Agent","288750","6.926406926406926","0","0","69"
"GameData_0_11","44","controllers.singlePlayer.sampleRandom.Agent","288750","9.523809523809524","0","0","87"
"GameData_0_12","48","controllers.singlePlayer.sampleRandom.Agent","288750","10.38961038961039","0","0","175"
"GameData_0_10","43","controllers.singlePlayer.sampleRandom.Agent","288750","9.307359307359308","0","0","108"
"GameData_0_15","48","controllers.singlePlayer.sampleRandom.Agent","288750","10.38961038961039","0","0","282"
"GameData_0_16","48","controllers.singlePlayer.sampleRandom.Agent","288750","10.38961038961039","0","0","336"
"GameData_0_13","48","controllers.singlePlayer.sampleRandom.Agent","288750","10.38961038961039","0","0","199"
"GameData_0_14","48","controllers.singlePlayer.sampleRandom.Agent","288750","10.38961038961039","0","0","342"
"GameData_0_40","108","controllers.singlePlayer.sampleRandom.Agent","288750","23.376623376623375","0","0","153"
"GameData_0_41","108","controllers.singlePlayer.sampleRandom.Agent","288750","23.376623376623375","0","0","344"
"GameData_0_0","5","controllers.singlePlayer.sampleRandom.Agent","288750","1.0822510822510822","0","0","312"
"GameData_0_1","16","controllers.singlePlayer.sampleRandom.Agent","288750","3.463203463203463","0","0","348"
"GameData_0_44","113","controllers.singlePlayer.sampleRandom.Agent","288750","24.458874458874458","1","0","176"
"GameData_0_45","113","controllers.singlePlayer.sampleRandom.Agent","288750","24.458874458874458","0","0","263"
"GameData_0_42","113","controllers.singlePlayer.sampleRandom.Agent","288750","24.458874458874458","1","0","167"
"GameData_0_43","113","controllers.singlePlayer.sampleRandom.Agent","288750","24.458874458874458","0","0","203"
"GameData_0_48","113","controllers.singlePlayer.sampleRandom.Agent","288750","24.458874458874458","0","0","265"
"GameData_0_49","113","controllers.singlePlayer.sampleRandom.Agent","288750","24.458874458874458","0","0","210"
"GameData_0_46","113","controllers.singlePlayer.sampleRandom.Agent","288750","24.458874458874458","0","0","204"
"GameData_0_47","113","controllers.singlePlayer.sampleRandom.Agent","288750","24.458874458874458","0","0","252"
"GameData_0_30","107","controllers.singlePlayer.sampleRandom.Agent","288750","23.160173160173162","0","0","442"
"GameData_0_39","108","controllers.singlePlayer.sampleRandom.Agent","288750","23.376623376623375","0","0","180"
"GameData_0_33","108","controllers.singlePlayer.sampleRandom.Agent","288750","23.376623376623375","0","0","65"
"GameData_0_34","108","controllers.singlePlayer.sampleRandom.Agent","288750","23.376623376623375","0","0","294"
"GameData_0_31","107","controllers.singlePlayer.sampleRandom.Agent","288750","23.160173160173162","0","0","631"
"GameData_0_32","108","controllers.singlePlayer.sampleRandom.Agent","288750","23.376623376623375","0","0","113"
"GameData_0_37","108","controllers.singlePlayer.sampleRandom.Agent","288750","23.376623376623375","0","0","135"
"GameData_0_38","108","controllers.singlePlayer.sampleRandom.Agent","288750","23.376623376623375","0","0","395"
"GameData_0_35","108","controllers.singlePlayer.sampleRandom.Agent","288750","23.376623376623375","0","0","365"
"GameData_0_36","108","controllers.singlePlayer.sampleRandom.Agent","288750","23.376623376623375","1","0","48"
