"|","|__TotalCellsVisisted","|__ControllerName","|__levelSize","|__GameSpaceSearched","|__GameScore","|__Win","|__EndGameTick"
"GameData_0_28","20","controllers.singlePlayer.breadthFirstSearch.Agent","232500","5.376344086021505","4","0","497"
"GameData_0_29","20","controllers.singlePlayer.breadthFirstSearch.Agent","232500","5.376344086021505","6","0","377"
"GameData_0_22","19","controllers.singlePlayer.breadthFirstSearch.Agent","232500","5.10752688172043","10","0","612"
"GameData_0_23","19","controllers.singlePlayer.breadthFirstSearch.Agent","232500","5.10752688172043","7","0","812"
"GameData_0_20","14","controllers.singlePlayer.breadthFirstSearch.Agent","232500","3.763440860215054","8","0","627"
"GameData_0_21","19","controllers.singlePlayer.breadthFirstSearch.Agent","232500","5.10752688172043","-9","0","1116"
"GameData_0_26","19","controllers.singlePlayer.breadthFirstSearch.Agent","232500","5.10752688172043","4","0","562"
"GameData_0_27","20","controllers.singlePlayer.breadthFirstSearch.Agent","232500","5.376344086021505","11","0","573"
"GameData_0_24","19","controllers.singlePlayer.breadthFirstSearch.Agent","232500","5.10752688172043","2","0","571"
"GameData_0_25","19","controllers.singlePlayer.breadthFirstSearch.Agent","232500","5.10752688172043","6","0","932"
"GameData_0_4","5","controllers.singlePlayer.breadthFirstSearch.Agent","232500","1.3440860215053763","-11","0","792"
"GameData_0_19","14","controllers.singlePlayer.breadthFirstSearch.Agent","232500","3.763440860215054","4","0","1002"
"GameData_0_5","5","controllers.singlePlayer.breadthFirstSearch.Agent","232500","1.3440860215053763","-2","0","492"
"GameData_0_2","4","controllers.singlePlayer.breadthFirstSearch.Agent","232500","1.0752688172043012","-8","0","547"
"GameData_0_17","14","controllers.singlePlayer.breadthFirstSearch.Agent","232500","3.763440860215054","0","0","57"
"GameData_0_3","4","controllers.singlePlayer.breadthFirstSearch.Agent","232500","1.0752688172043012","0","0","332"
"GameData_0_18","14","controllers.singlePlayer.breadthFirstSearch.Agent","232500","3.763440860215054","8","0","737"
"GameData_0_8","6","controllers.singlePlayer.breadthFirstSearch.Agent","232500","1.6129032258064515","0","0","257"
"GameData_0_9","6","controllers.singlePlayer.breadthFirstSearch.Agent","232500","1.6129032258064515","-1","0","517"
"GameData_0_6","6","controllers.singlePlayer.breadthFirstSearch.Agent","232500","1.6129032258064515","-6","0","557"
"GameData_0_7","6","controllers.singlePlayer.breadthFirstSearch.Agent","232500","1.6129032258064515","-3","0","567"
"GameData_0_11","12","controllers.singlePlayer.breadthFirstSearch.Agent","232500","3.225806451612903","1","0","1974"
"GameData_0_12","13","controllers.singlePlayer.breadthFirstSearch.Agent","232500","3.494623655913978","-7","0","903"
"GameData_0_10","6","controllers.singlePlayer.breadthFirstSearch.Agent","232500","1.6129032258064515","-4","0","547"
"GameData_0_15","13","controllers.singlePlayer.breadthFirstSearch.Agent","232500","3.494623655913978","10","0","812"
"GameData_0_16","14","controllers.singlePlayer.breadthFirstSearch.Agent","232500","3.763440860215054","1","0","566"
"GameData_0_13","13","controllers.singlePlayer.breadthFirstSearch.Agent","232500","3.494623655913978","0","0","57"
"GameData_0_14","13","controllers.singlePlayer.breadthFirstSearch.Agent","232500","3.494623655913978","12","0","1072"
"GameData_0_40","20","controllers.singlePlayer.breadthFirstSearch.Agent","232500","5.376344086021505","-2","0","332"
"GameData_0_41","20","controllers.singlePlayer.breadthFirstSearch.Agent","232500","5.376344086021505","0","0","52"
"GameData_0_0","4","controllers.singlePlayer.breadthFirstSearch.Agent","232500","1.0752688172043012","-12","0","742"
"GameData_0_1","4","controllers.singlePlayer.breadthFirstSearch.Agent","232500","1.0752688172043012","-10","0","597"
"GameData_0_44","20","controllers.singlePlayer.breadthFirstSearch.Agent","232500","5.376344086021505","-1","0","447"
"GameData_0_45","21","controllers.singlePlayer.breadthFirstSearch.Agent","232500","5.64516129032258","-2","0","368"
"GameData_0_42","20","controllers.singlePlayer.breadthFirstSearch.Agent","232500","5.376344086021505","-5","0","491"
