"|","|__TotalCellsVisisted","|__ControllerName","|__levelSize","|__GameSpaceSearched","|__GameScore","|__Win","|__EndGameTick"
"GameData_0_28","16","controllers.singlePlayer.breadthFirstSearch.Agent","295191","4.5584045584045585","0","100","1000"
"GameData_0_29","16","controllers.singlePlayer.breadthFirstSearch.Agent","295191","4.5584045584045585","0","100","1000"
"GameData_0_22","16","controllers.singlePlayer.breadthFirstSearch.Agent","295191","4.5584045584045585","0","100","1000"
"GameData_0_23","16","controllers.singlePlayer.breadthFirstSearch.Agent","295191","4.5584045584045585","0","100","1000"
"GameData_0_20","16","controllers.singlePlayer.breadthFirstSearch.Agent","295191","4.5584045584045585","0","100","1000"
"GameData_0_21","16","controllers.singlePlayer.breadthFirstSearch.Agent","295191","4.5584045584045585","0","100","1000"
"GameData_0_26","16","controllers.singlePlayer.breadthFirstSearch.Agent","295191","4.5584045584045585","0","100","1000"
"GameData_0_27","16","controllers.singlePlayer.breadthFirstSearch.Agent","295191","4.5584045584045585","0","100","1000"
"GameData_0_24","16","controllers.singlePlayer.breadthFirstSearch.Agent","295191","4.5584045584045585","0","100","1000"
"GameData_0_25","16","controllers.singlePlayer.breadthFirstSearch.Agent","295191","4.5584045584045585","0","100","1000"
"GameData_0_4","5","controllers.singlePlayer.breadthFirstSearch.Agent","295191","1.4245014245014245","0","100","1000"
"GameData_0_19","11","controllers.singlePlayer.breadthFirstSearch.Agent","295191","3.133903133903134","0","100","1000"
"GameData_0_5","5","controllers.singlePlayer.breadthFirstSearch.Agent","295191","1.4245014245014245","0","100","1000"
"GameData_0_2","5","controllers.singlePlayer.breadthFirstSearch.Agent","295191","1.4245014245014245","0","100","1000"
"GameData_0_17","11","controllers.singlePlayer.breadthFirstSearch.Agent","295191","3.133903133903134","0","100","1000"
"GameData_0_3","5","controllers.singlePlayer.breadthFirstSearch.Agent","295191","1.4245014245014245","0","100","1000"
"GameData_0_18","11","controllers.singlePlayer.breadthFirstSearch.Agent","295191","3.133903133903134","0","100","1000"
"GameData_0_8","5","controllers.singlePlayer.breadthFirstSearch.Agent","295191","1.4245014245014245","0","100","1000"
"GameData_0_9","5","controllers.singlePlayer.breadthFirstSearch.Agent","295191","1.4245014245014245","0","100","1000"
"GameData_0_6","5","controllers.singlePlayer.breadthFirstSearch.Agent","295191","1.4245014245014245","0","100","1000"
"GameData_0_7","5","controllers.singlePlayer.breadthFirstSearch.Agent","295191","1.4245014245014245","0","100","1000"
"GameData_0_11","11","controllers.singlePlayer.breadthFirstSearch.Agent","295191","3.133903133903134","0","100","1000"
"GameData_0_12","11","controllers.singlePlayer.breadthFirstSearch.Agent","295191","3.133903133903134","0","100","1000"
"GameData_0_10","11","controllers.singlePlayer.breadthFirstSearch.Agent","295191","3.133903133903134","0","100","1000"
"GameData_0_15","11","controllers.singlePlayer.breadthFirstSearch.Agent","295191","3.133903133903134","0","100","1000"
"GameData_0_16","11","controllers.singlePlayer.breadthFirstSearch.Agent","295191","3.133903133903134","0","100","1000"
"GameData_0_13","11","controllers.singlePlayer.breadthFirstSearch.Agent","295191","3.133903133903134","0","100","1000"
"GameData_0_14","11","controllers.singlePlayer.breadthFirstSearch.Agent","295191","3.133903133903134","0","100","1000"
"GameData_0_40","22","controllers.singlePlayer.breadthFirstSearch.Agent","295191","6.267806267806268","0","100","1000"
"GameData_0_41","22","controllers.singlePlayer.breadthFirstSearch.Agent","295191","6.267806267806268","0","100","1000"
"GameData_0_0","5","controllers.singlePlayer.breadthFirstSearch.Agent","295191","1.4245014245014245","0","100","1000"
"GameData_0_1","5","controllers.singlePlayer.breadthFirstSearch.Agent","295191","1.4245014245014245","0","100","1000"
"GameData_0_44","22","controllers.singlePlayer.breadthFirstSearch.Agent","295191","6.267806267806268","0","100","1000"
"GameData_0_45","22","controllers.singlePlayer.breadthFirstSearch.Agent","295191","6.267806267806268","0","100","1000"
"GameData_0_42","22","controllers.singlePlayer.breadthFirstSearch.Agent","295191","6.267806267806268","0","100","1000"
"GameData_0_43","22","controllers.singlePlayer.breadthFirstSearch.Agent","295191","6.267806267806268","0","100","1000"
"GameData_0_48","22","controllers.singlePlayer.breadthFirstSearch.Agent","295191","6.267806267806268","0","100","1000"
"GameData_0_49","22","controllers.singlePlayer.breadthFirstSearch.Agent","295191","6.267806267806268","0","100","1000"
"GameData_0_46","22","controllers.singlePlayer.breadthFirstSearch.Agent","295191","6.267806267806268","0","100","1000"
"GameData_0_47","22","controllers.singlePlayer.breadthFirstSearch.Agent","295191","6.267806267806268","0","100","1000"
"GameData_0_30","22","controllers.singlePlayer.breadthFirstSearch.Agent","295191","6.267806267806268","0","100","1000"
"GameData_0_39","22","controllers.singlePlayer.breadthFirstSearch.Agent","295191","6.267806267806268","0","100","1000"
"GameData_0_33","22","controllers.singlePlayer.breadthFirstSearch.Agent","295191","6.267806267806268","0","100","1000"
"GameData_0_34","22","controllers.singlePlayer.breadthFirstSearch.Agent","295191","6.267806267806268","0","100","1000"
"GameData_0_31","22","controllers.singlePlayer.breadthFirstSearch.Agent","295191","6.267806267806268","0","100","1000"
"GameData_0_32","22","controllers.singlePlayer.breadthFirstSearch.Agent","295191","6.267806267806268","0","100","1000"
"GameData_0_37","22","controllers.singlePlayer.breadthFirstSearch.Agent","295191","6.267806267806268","0","100","1000"
"GameData_0_38","22","controllers.singlePlayer.breadthFirstSearch.Agent","295191","6.267806267806268","0","100","1000"
"GameData_0_35","22","controllers.singlePlayer.breadthFirstSearch.Agent","295191","6.267806267806268","0","100","1000"
"GameData_0_36","22","controllers.singlePlayer.breadthFirstSearch.Agent","295191","6.267806267806268","0","100","1000"
