"|","|__TotalCellsVisisted","|__ControllerName","|__levelSize","|__GameSpaceSearched","|__GameScore","|__Win","|__EndGameTick"
"GameData_0_28","139","controllers.singlePlayer.sampleRandom.Agent","232500","37.365591397849464","3","0","427"
"GameData_0_29","139","controllers.singlePlayer.sampleRandom.Agent","232500","37.365591397849464","1","0","421"
"GameData_0_22","138","controllers.singlePlayer.sampleRandom.Agent","232500","37.096774193548384","-2","0","283"
"GameData_0_23","138","controllers.singlePlayer.sampleRandom.Agent","232500","37.096774193548384","0","0","90"
"GameData_0_20","138","controllers.singlePlayer.sampleRandom.Agent","232500","37.096774193548384","1","0","182"
"GameData_0_21","138","controllers.singlePlayer.sampleRandom.Agent","232500","37.096774193548384","-1","0","652"
"GameData_0_26","138","controllers.singlePlayer.sampleRandom.Agent","232500","37.096774193548384","-2","0","523"
"GameData_0_27","138","controllers.singlePlayer.sampleRandom.Agent","232500","37.096774193548384","0","0","489"
"GameData_0_24","138","controllers.singlePlayer.sampleRandom.Agent","232500","37.096774193548384","1","0","575"
"GameData_0_25","138","controllers.singlePlayer.sampleRandom.Agent","232500","37.096774193548384","0","0","124"
"GameData_0_4","130","controllers.singlePlayer.sampleRandom.Agent","232500","34.946236559139784","-1","0","444"
"GameData_0_19","138","controllers.singlePlayer.sampleRandom.Agent","232500","37.096774193548384","-1","0","419"
"GameData_0_5","130","controllers.singlePlayer.sampleRandom.Agent","232500","34.946236559139784","0","0","97"
"GameData_0_2","128","controllers.singlePlayer.sampleRandom.Agent","232500","34.40860215053764","0","0","223"
"GameData_0_17","138","controllers.singlePlayer.sampleRandom.Agent","232500","37.096774193548384","-1","0","475"
"GameData_0_3","128","controllers.singlePlayer.sampleRandom.Agent","232500","34.40860215053764","0","0","10"
"GameData_0_18","138","controllers.singlePlayer.sampleRandom.Agent","232500","37.096774193548384","1","0","402"
"GameData_0_8","130","controllers.singlePlayer.sampleRandom.Agent","232500","34.946236559139784","0","0","28"
"GameData_0_9","132","controllers.singlePlayer.sampleRandom.Agent","232500","35.483870967741936","0","0","374"
"GameData_0_6","130","controllers.singlePlayer.sampleRandom.Agent","232500","34.946236559139784","0","0","592"
"GameData_0_7","130","controllers.singlePlayer.sampleRandom.Agent","232500","34.946236559139784","2","0","536"
"GameData_0_11","132","controllers.singlePlayer.sampleRandom.Agent","232500","35.483870967741936","0","0","109"
"GameData_0_12","132","controllers.singlePlayer.sampleRandom.Agent","232500","35.483870967741936","0","0","161"
"GameData_0_10","132","controllers.singlePlayer.sampleRandom.Agent","232500","35.483870967741936","-7","0","822"
"GameData_0_15","138","controllers.singlePlayer.sampleRandom.Agent","232500","37.096774193548384","-1","0","639"
"GameData_0_16","138","controllers.singlePlayer.sampleRandom.Agent","232500","37.096774193548384","0","0","147"
"GameData_0_13","138","controllers.singlePlayer.sampleRandom.Agent","232500","37.096774193548384","-4","0","514"
"GameData_0_14","138","controllers.singlePlayer.sampleRandom.Agent","232500","37.096774193548384","3","0","501"
"GameData_0_40","176","controllers.singlePlayer.sampleRandom.Agent","232500","47.31182795698925","0","0","38"
"GameData_0_41","176","controllers.singlePlayer.sampleRandom.Agent","232500","47.31182795698925","0","0","451"
"GameData_0_0","113","controllers.singlePlayer.sampleRandom.Agent","232500","30.376344086021508","2","0","595"
"GameData_0_1","128","controllers.singlePlayer.sampleRandom.Agent","232500","34.40860215053764","-2","0","694"
"GameData_0_44","176","controllers.singlePlayer.sampleRandom.Agent","232500","47.31182795698925","1","0","307"
"GameData_0_45","176","controllers.singlePlayer.sampleRandom.Agent","232500","47.31182795698925","1","0","253"
"GameData_0_42","176","controllers.singlePlayer.sampleRandom.Agent","232500","47.31182795698925","0","0","519"
"GameData_0_43","176","controllers.singlePlayer.sampleRandom.Agent","232500","47.31182795698925","0","0","372"
"GameData_0_48","176","controllers.singlePlayer.sampleRandom.Agent","232500","47.31182795698925","0","0","255"
"GameData_0_49","176","controllers.singlePlayer.sampleRandom.Agent","232500","47.31182795698925","0","0","157"
"GameData_0_46","176","controllers.singlePlayer.sampleRandom.Agent","232500","47.31182795698925","0","0","133"
"GameData_0_47","176","controllers.singlePlayer.sampleRandom.Agent","232500","47.31182795698925","0","0","254"
"GameData_0_30","139","controllers.singlePlayer.sampleRandom.Agent","232500","37.365591397849464","0","0","150"
"GameData_0_39","176","controllers.singlePlayer.sampleRandom.Agent","232500","47.31182795698925","0","0","145"
"GameData_0_33","176","controllers.singlePlayer.sampleRandom.Agent","232500","47.31182795698925","-4","0","701"
"GameData_0_34","176","controllers.singlePlayer.sampleRandom.Agent","232500","47.31182795698925","0","0","164"
"GameData_0_31","176","controllers.singlePlayer.sampleRandom.Agent","232500","47.31182795698925","-1","0","547"
"GameData_0_32","176","controllers.singlePlayer.sampleRandom.Agent","232500","47.31182795698925","-4","0","430"
"GameData_0_37","176","controllers.singlePlayer.sampleRandom.Agent","232500","47.31182795698925","-3","0","390"
"GameData_0_38","176","controllers.singlePlayer.sampleRandom.Agent","232500","47.31182795698925","-2","0","614"
"GameData_0_35","176","controllers.singlePlayer.sampleRandom.Agent","232500","47.31182795698925","0","0","406"
"GameData_0_36","176","controllers.singlePlayer.sampleRandom.Agent","232500","47.31182795698925","0","0","24"
