"|","|__TotalCellsVisisted","|__ControllerName","|__levelSize","|__GameSpaceSearched","|__GameScore","|__Win","|__EndGameTick"
"GameData_0_49","17","controllers.singlePlayer.breadthFirstSearch.Agent","241472","5.51948051948052","8","100","329"
"GameData_0_46","17","controllers.singlePlayer.breadthFirstSearch.Agent","241472","5.51948051948052","6","100","1595"
"GameData_0_47","17","controllers.singlePlayer.breadthFirstSearch.Agent","241472","5.51948051948052","2","100","463"
"GameData_0_30","10","controllers.singlePlayer.breadthFirstSearch.Agent","241472","3.2467532467532463","2","100","455"
"GameData_0_39","11","controllers.singlePlayer.breadthFirstSearch.Agent","241472","3.571428571428571","8","100","595"
"GameData_0_33","10","controllers.singlePlayer.breadthFirstSearch.Agent","241472","3.2467532467532463","2","100","198"
"GameData_0_34","10","controllers.singlePlayer.breadthFirstSearch.Agent","241472","3.2467532467532463","2","100","1275"
"GameData_0_31","10","controllers.singlePlayer.breadthFirstSearch.Agent","241472","3.2467532467532463","4","100","499"
"GameData_0_32","10","controllers.singlePlayer.breadthFirstSearch.Agent","241472","3.2467532467532463","2","100","237"
"GameData_0_37","10","controllers.singlePlayer.breadthFirstSearch.Agent","241472","3.2467532467532463","0","100","161"
"GameData_0_38","11","controllers.singlePlayer.breadthFirstSearch.Agent","241472","3.571428571428571","4","100","450"
"GameData_0_35","10","controllers.singlePlayer.breadthFirstSearch.Agent","241472","3.2467532467532463","2","100","140"
"GameData_0_36","10","controllers.singlePlayer.breadthFirstSearch.Agent","241472","3.2467532467532463","0","100","285"
