"|","|__TotalCellsVisisted","|__ControllerName","|__levelSize","|__GameSpaceSearched","|__GameScore","|__Win","|__EndGameTick"
"GameData_0_28","227","controllers.singlePlayer.sampleRandom.Agent","241472","73.7012987012987","13","100","1646"
"GameData_0_29","227","controllers.singlePlayer.sampleRandom.Agent","241472","73.7012987012987","16","100","1563"
"GameData_0_22","223","controllers.singlePlayer.sampleRandom.Agent","241472","72.40259740259741","18","100","1511"
"GameData_0_23","223","controllers.singlePlayer.sampleRandom.Agent","241472","72.40259740259741","12","100","1031"
"GameData_0_20","223","controllers.singlePlayer.sampleRandom.Agent","241472","72.40259740259741","10","100","1993"
"GameData_0_21","223","controllers.singlePlayer.sampleRandom.Agent","241472","72.40259740259741","16","100","1067"
"GameData_0_26","224","controllers.singlePlayer.sampleRandom.Agent","241472","72.72727272727273","10","100","1097"
"GameData_0_27","227","controllers.singlePlayer.sampleRandom.Agent","241472","73.7012987012987","11","0","2000"
"GameData_0_24","224","controllers.singlePlayer.sampleRandom.Agent","241472","72.72727272727273","11","100","1465"
"GameData_0_25","224","controllers.singlePlayer.sampleRandom.Agent","241472","72.72727272727273","16","100","1789"
"GameData_0_4","168","controllers.singlePlayer.sampleRandom.Agent","241472","54.54545454545454","-4","100","1251"
"GameData_0_19","210","controllers.singlePlayer.sampleRandom.Agent","241472","68.18181818181817","3","100","943"
"GameData_0_5","178","controllers.singlePlayer.sampleRandom.Agent","241472","57.7922077922078","2","100","1310"
"GameData_0_2","121","controllers.singlePlayer.sampleRandom.Agent","241472","39.285714285714285","10","100","821"
"GameData_0_17","210","controllers.singlePlayer.sampleRandom.Agent","241472","68.18181818181817","-28","100","1254"
"GameData_0_3","149","controllers.singlePlayer.sampleRandom.Agent","241472","48.37662337662338","8","0","2000"
"GameData_0_18","210","controllers.singlePlayer.sampleRandom.Agent","241472","68.18181818181817","0","100","445"
"GameData_0_8","179","controllers.singlePlayer.sampleRandom.Agent","241472","58.11688311688312","18","100","827"
"GameData_0_9","179","controllers.singlePlayer.sampleRandom.Agent","241472","58.11688311688312","-17","100","1042"
"GameData_0_6","178","controllers.singlePlayer.sampleRandom.Agent","241472","57.7922077922078","16","100","1717"
"GameData_0_7","178","controllers.singlePlayer.sampleRandom.Agent","241472","57.7922077922078","9","100","900"
"GameData_0_11","192","controllers.singlePlayer.sampleRandom.Agent","241472","62.33766233766234","6","0","2000"
"GameData_0_12","203","controllers.singlePlayer.sampleRandom.Agent","241472","65.9090909090909","4","100","796"
"GameData_0_10","184","controllers.singlePlayer.sampleRandom.Agent","241472","59.74025974025974","0","100","544"
"GameData_0_15","206","controllers.singlePlayer.sampleRandom.Agent","241472","66.88311688311688","1","100","1228"
"GameData_0_16","209","controllers.singlePlayer.sampleRandom.Agent","241472","67.85714285714286","3","100","449"
"GameData_0_13","206","controllers.singlePlayer.sampleRandom.Agent","241472","66.88311688311688","7","100","534"
"GameData_0_14","206","controllers.singlePlayer.sampleRandom.Agent","241472","66.88311688311688","2","100","887"
"GameData_0_40","227","controllers.singlePlayer.sampleRandom.Agent","241472","73.7012987012987","3","100","1286"
"GameData_0_41","227","controllers.singlePlayer.sampleRandom.Agent","241472","73.7012987012987","8","100","539"
"GameData_0_0","54","controllers.singlePlayer.sampleRandom.Agent","241472","17.532467532467532","-1","100","969"
"GameData_0_1","86","controllers.singlePlayer.sampleRandom.Agent","241472","27.92207792207792","9","100","1466"
"GameData_0_44","229","controllers.singlePlayer.sampleRandom.Agent","241472","74.35064935064936","0","100","1077"
"GameData_0_45","229","controllers.singlePlayer.sampleRandom.Agent","241472","74.35064935064936","0","100","373"
"GameData_0_42","229","controllers.singlePlayer.sampleRandom.Agent","241472","74.35064935064936","7","100","967"
"GameData_0_43","229","controllers.singlePlayer.sampleRandom.Agent","241472","74.35064935064936","6","100","274"
"GameData_0_48","229","controllers.singlePlayer.sampleRandom.Agent","241472","74.35064935064936","-1","100","429"
"GameData_0_49","229","controllers.singlePlayer.sampleRandom.Agent","241472","74.35064935064936","5","100","415"
"GameData_0_46","229","controllers.singlePlayer.sampleRandom.Agent","241472","74.35064935064936","5","100","359"
"GameData_0_47","229","controllers.singlePlayer.sampleRandom.Agent","241472","74.35064935064936","3","100","390"
"GameData_0_30","227","controllers.singlePlayer.sampleRandom.Agent","241472","73.7012987012987","5","100","458"
"GameData_0_39","227","controllers.singlePlayer.sampleRandom.Agent","241472","73.7012987012987","0","100","56"
"GameData_0_33","227","controllers.singlePlayer.sampleRandom.Agent","241472","73.7012987012987","5","100","609"
"GameData_0_34","227","controllers.singlePlayer.sampleRandom.Agent","241472","73.7012987012987","0","100","208"
"GameData_0_31","227","controllers.singlePlayer.sampleRandom.Agent","241472","73.7012987012987","8","100","163"
"GameData_0_32","227","controllers.singlePlayer.sampleRandom.Agent","241472","73.7012987012987","8","100","303"
"GameData_0_37","227","controllers.singlePlayer.sampleRandom.Agent","241472","73.7012987012987","2","100","368"
"GameData_0_38","227","controllers.singlePlayer.sampleRandom.Agent","241472","73.7012987012987","7","100","636"
"GameData_0_35","227","controllers.singlePlayer.sampleRandom.Agent","241472","73.7012987012987","6","100","346"
"GameData_0_36","227","controllers.singlePlayer.sampleRandom.Agent","241472","73.7012987012987","2","100","354"
