"|","|__TotalCellsVisisted","|__ControllerName","|__levelSize","|__GameSpaceSearched","|__GameScore","|__Win","|__EndGameTick"
"GameData_0_28","117","controllers.singlePlayer.breadthFirstSearch.Agent","241472","37.98701298701299","24","0","173"
"GameData_0_29","119","controllers.singlePlayer.breadthFirstSearch.Agent","241472","38.63636363636363","26","0","404"
"GameData_0_22","94","controllers.singlePlayer.breadthFirstSearch.Agent","241472","30.519480519480517","40","0","642"
"GameData_0_23","101","controllers.singlePlayer.breadthFirstSearch.Agent","241472","32.7922077922078","28","0","262"
"GameData_0_20","87","controllers.singlePlayer.breadthFirstSearch.Agent","241472","28.246753246753247","44","0","358"
"GameData_0_21","91","controllers.singlePlayer.breadthFirstSearch.Agent","241472","29.545454545454547","28","0","242"
"GameData_0_26","115","controllers.singlePlayer.breadthFirstSearch.Agent","241472","37.33766233766234","44","0","449"
"GameData_0_27","117","controllers.singlePlayer.breadthFirstSearch.Agent","241472","37.98701298701299","34","0","628"
"GameData_0_24","111","controllers.singlePlayer.breadthFirstSearch.Agent","241472","36.038961038961034","18","0","218"
"GameData_0_25","111","controllers.singlePlayer.breadthFirstSearch.Agent","241472","36.038961038961034","34","0","301"
"GameData_0_4","32","controllers.singlePlayer.breadthFirstSearch.Agent","241472","10.38961038961039","8","0","483"
"GameData_0_19","62","controllers.singlePlayer.breadthFirstSearch.Agent","241472","20.12987012987013","28","0","2000"
"GameData_0_5","32","controllers.singlePlayer.breadthFirstSearch.Agent","241472","10.38961038961039","8","0","430"
"GameData_0_2","23","controllers.singlePlayer.breadthFirstSearch.Agent","241472","7.467532467532467","10","0","441"
"GameData_0_17","60","controllers.singlePlayer.breadthFirstSearch.Agent","241472","19.480519480519483","24","0","2000"
"GameData_0_3","26","controllers.singlePlayer.breadthFirstSearch.Agent","241472","8.441558441558442","10","0","292"
"GameData_0_18","60","controllers.singlePlayer.breadthFirstSearch.Agent","241472","19.480519480519483","26","0","2000"
"GameData_0_8","34","controllers.singlePlayer.breadthFirstSearch.Agent","241472","11.03896103896104","8","0","562"
"GameData_0_9","36","controllers.singlePlayer.breadthFirstSearch.Agent","241472","11.688311688311687","8","0","531"
"GameData_0_6","32","controllers.singlePlayer.breadthFirstSearch.Agent","241472","10.38961038961039","10","0","493"
"GameData_0_7","32","controllers.singlePlayer.breadthFirstSearch.Agent","241472","10.38961038961039","8","0","356"
"GameData_0_11","54","controllers.singlePlayer.breadthFirstSearch.Agent","241472","17.532467532467532","18","0","2000"
"GameData_0_12","56","controllers.singlePlayer.breadthFirstSearch.Agent","241472","18.181818181818183","26","0","2000"
"GameData_0_10","51","controllers.singlePlayer.breadthFirstSearch.Agent","241472","16.558441558441558","18","0","2000"
"GameData_0_15","60","controllers.singlePlayer.breadthFirstSearch.Agent","241472","19.480519480519483","18","0","2000"
"GameData_0_16","60","controllers.singlePlayer.breadthFirstSearch.Agent","241472","19.480519480519483","22","0","2000"
"GameData_0_13","60","controllers.singlePlayer.breadthFirstSearch.Agent","241472","19.480519480519483","26","0","2000"
"GameData_0_14","60","controllers.singlePlayer.breadthFirstSearch.Agent","241472","19.480519480519483","20","0","2000"
"GameData_0_40","125","controllers.singlePlayer.breadthFirstSearch.Agent","263424","37.202380952380956","0","0","2000"
"GameData_0_41","125","controllers.singlePlayer.breadthFirstSearch.Agent","263424","37.202380952380956","0","0","2000"
"GameData_0_0","15","controllers.singlePlayer.breadthFirstSearch.Agent","241472","4.870129870129871","10","0","534"
"GameData_0_1","23","controllers.singlePlayer.breadthFirstSearch.Agent","241472","7.467532467532467","6","0","249"
"GameData_0_44","125","controllers.singlePlayer.breadthFirstSearch.Agent","263424","37.202380952380956","0","0","2000"
"GameData_0_45","125","controllers.singlePlayer.breadthFirstSearch.Agent","263424","37.202380952380956","0","0","2000"
"GameData_0_42","125","controllers.singlePlayer.breadthFirstSearch.Agent","263424","37.202380952380956","0","0","2000"
"GameData_0_43","125","controllers.singlePlayer.breadthFirstSearch.Agent","263424","37.202380952380956","0","0","2000"
"GameData_0_48","125","controllers.singlePlayer.breadthFirstSearch.Agent","263424","37.202380952380956","0","0","2000"
"GameData_0_49","125","controllers.singlePlayer.breadthFirstSearch.Agent","263424","37.202380952380956","0","0","2000"
"GameData_0_46","125","controllers.singlePlayer.breadthFirstSearch.Agent","263424","37.202380952380956","0","0","2000"
"GameData_0_47","125","controllers.singlePlayer.breadthFirstSearch.Agent","263424","37.202380952380956","0","0","2000"
"GameData_0_30","125","controllers.singlePlayer.breadthFirstSearch.Agent","241472","40.58441558441558","14","0","2000"
"GameData_0_39","125","controllers.singlePlayer.breadthFirstSearch.Agent","241472","40.58441558441558","10","0","2000"
"GameData_0_33","125","controllers.singlePlayer.breadthFirstSearch.Agent","241472","40.58441558441558","20","0","2000"
"GameData_0_34","125","controllers.singlePlayer.breadthFirstSearch.Agent","241472","40.58441558441558","2","0","1289"
"GameData_0_31","125","controllers.singlePlayer.breadthFirstSearch.Agent","241472","40.58441558441558","20","0","2000"
"GameData_0_32","125","controllers.singlePlayer.breadthFirstSearch.Agent","241472","40.58441558441558","16","0","2000"
"GameData_0_37","125","controllers.singlePlayer.breadthFirstSearch.Agent","241472","40.58441558441558","10","0","2000"
"GameData_0_38","125","controllers.singlePlayer.breadthFirstSearch.Agent","241472","40.58441558441558","20","0","2000"
"GameData_0_35","125","controllers.singlePlayer.breadthFirstSearch.Agent","241472","40.58441558441558","16","0","2000"
"GameData_0_36","125","controllers.singlePlayer.breadthFirstSearch.Agent","241472","40.58441558441558","16","0","2000"
