"|","|__TotalCellsVisisted","|__ControllerName","|__levelSize","|__GameSpaceSearched","|__GameScore","|__Win","|__EndGameTick"
"GameData_0_28","49","controllers.singlePlayer.sampleRandom.Agent","325000","37.69230769230769","0","0","536"
"GameData_0_29","49","controllers.singlePlayer.sampleRandom.Agent","325000","37.69230769230769","0","0","406"
"GameData_0_22","49","controllers.singlePlayer.sampleRandom.Agent","325000","37.69230769230769","0","0","1157"
"GameData_0_23","49","controllers.singlePlayer.sampleRandom.Agent","325000","37.69230769230769","1","0","435"
"GameData_0_20","36","controllers.singlePlayer.sampleRandom.Agent","325000","27.692307692307693","1","0","237"
"GameData_0_21","40","controllers.singlePlayer.sampleRandom.Agent","325000","30.76923076923077","1","0","214"
"GameData_0_26","49","controllers.singlePlayer.sampleRandom.Agent","325000","37.69230769230769","0","0","520"
"GameData_0_27","49","controllers.singlePlayer.sampleRandom.Agent","325000","37.69230769230769","1","0","64"
"GameData_0_24","49","controllers.singlePlayer.sampleRandom.Agent","325000","37.69230769230769","1","0","163"
"GameData_0_25","49","controllers.singlePlayer.sampleRandom.Agent","325000","37.69230769230769","1","0","254"
"GameData_0_4","7","controllers.singlePlayer.sampleRandom.Agent","75000","23.333333333333332","0","0","2000"
"GameData_0_19","22","controllers.singlePlayer.sampleRandom.Agent","292500","18.803418803418804","0","0","16"
"GameData_0_5","7","controllers.singlePlayer.sampleRandom.Agent","75000","23.333333333333332","0","0","2000"
"GameData_0_2","6","controllers.singlePlayer.sampleRandom.Agent","75000","20","0","0","2000"
"GameData_0_17","22","controllers.singlePlayer.sampleRandom.Agent","292500","18.803418803418804","0","0","40"
"GameData_0_3","7","controllers.singlePlayer.sampleRandom.Agent","75000","23.333333333333332","5","100","38"
"GameData_0_18","22","controllers.singlePlayer.sampleRandom.Agent","292500","18.803418803418804","0","0","26"
"GameData_0_8","7","controllers.singlePlayer.sampleRandom.Agent","75000","23.333333333333332","0","0","2000"
"GameData_0_9","7","controllers.singlePlayer.sampleRandom.Agent","75000","23.333333333333332","0","0","2000"
"GameData_0_6","7","controllers.singlePlayer.sampleRandom.Agent","75000","23.333333333333332","5","100","103"
"GameData_0_7","7","controllers.singlePlayer.sampleRandom.Agent","75000","23.333333333333332","0","0","2000"
"GameData_0_11","18","controllers.singlePlayer.sampleRandom.Agent","292500","15.384615384615385","0","0","27"
"GameData_0_12","21","controllers.singlePlayer.sampleRandom.Agent","292500","17.94871794871795","0","0","28"
"GameData_0_10","17","controllers.singlePlayer.sampleRandom.Agent","292500","14.529914529914532","0","0","29"
"GameData_0_15","22","controllers.singlePlayer.sampleRandom.Agent","292500","18.803418803418804","0","0","18"
"GameData_0_16","22","controllers.singlePlayer.sampleRandom.Agent","292500","18.803418803418804","0","0","17"
"GameData_0_13","21","controllers.singlePlayer.sampleRandom.Agent","292500","17.94871794871795","0","0","27"
"GameData_0_14","21","controllers.singlePlayer.sampleRandom.Agent","292500","17.94871794871795","0","0","3"
"GameData_0_40","57","controllers.singlePlayer.sampleRandom.Agent","157500","90.47619047619048","2","0","68"
"GameData_0_41","58","controllers.singlePlayer.sampleRandom.Agent","157500","92.06349206349206","3","0","113"
"GameData_0_0","6","controllers.singlePlayer.sampleRandom.Agent","75000","20","0","0","2000"
"GameData_0_1","6","controllers.singlePlayer.sampleRandom.Agent","75000","20","0","0","2000"
"GameData_0_44","58","controllers.singlePlayer.sampleRandom.Agent","157500","92.06349206349206","2","0","76"
"GameData_0_45","58","controllers.singlePlayer.sampleRandom.Agent","157500","92.06349206349206","3","0","9"
"GameData_0_42","58","controllers.singlePlayer.sampleRandom.Agent","157500","92.06349206349206","1","0","2"
"GameData_0_43","58","controllers.singlePlayer.sampleRandom.Agent","157500","92.06349206349206","2","0","7"
"GameData_0_48","58","controllers.singlePlayer.sampleRandom.Agent","157500","92.06349206349206","2","0","16"
"GameData_0_49","58","controllers.singlePlayer.sampleRandom.Agent","157500","92.06349206349206","2","0","13"
"GameData_0_46","58","controllers.singlePlayer.sampleRandom.Agent","157500","92.06349206349206","1","0","31"
"GameData_0_47","58","controllers.singlePlayer.sampleRandom.Agent","157500","92.06349206349206","1","0","25"
"GameData_0_30","49","controllers.singlePlayer.sampleRandom.Agent","357500","34.26573426573427","2","0","35"
"GameData_0_39","55","controllers.singlePlayer.sampleRandom.Agent","357500","38.46153846153847","1","0","15"
"GameData_0_33","55","controllers.singlePlayer.sampleRandom.Agent","357500","38.46153846153847","4","0","61"
"GameData_0_34","55","controllers.singlePlayer.sampleRandom.Agent","357500","38.46153846153847","1","0","6"
"GameData_0_31","53","controllers.singlePlayer.sampleRandom.Agent","357500","37.06293706293706","2","0","25"
"GameData_0_32","55","controllers.singlePlayer.sampleRandom.Agent","357500","38.46153846153847","1","0","20"
"GameData_0_37","55","controllers.singlePlayer.sampleRandom.Agent","357500","38.46153846153847","2","0","28"
"GameData_0_38","55","controllers.singlePlayer.sampleRandom.Agent","357500","38.46153846153847","2","0","6"
"GameData_0_35","55","controllers.singlePlayer.sampleRandom.Agent","357500","38.46153846153847","1","0","9"
"GameData_0_36","55","controllers.singlePlayer.sampleRandom.Agent","357500","38.46153846153847","1","0","26"
