"|","|__TotalCellsVisisted","|__ControllerName","|__levelSize","|__GameSpaceSearched","|__GameScore","|__Win","|__EndGameTick"
"GameData_0_28","46","controllers.singlePlayer.breadthFirstSearch.Agent","110592","10.648148148148149","-1","0","79"
"GameData_0_29","46","controllers.singlePlayer.breadthFirstSearch.Agent","110592","10.648148148148149","-1","0","79"
"GameData_0_22","46","controllers.singlePlayer.breadthFirstSearch.Agent","110592","10.648148148148149","-1","0","79"
"GameData_0_23","46","controllers.singlePlayer.breadthFirstSearch.Agent","110592","10.648148148148149","-1","0","79"
"GameData_0_20","46","controllers.singlePlayer.breadthFirstSearch.Agent","110592","10.648148148148149","-1","0","79"
"GameData_0_21","46","controllers.singlePlayer.breadthFirstSearch.Agent","110592","10.648148148148149","-1","0","79"
"GameData_0_26","46","controllers.singlePlayer.breadthFirstSearch.Agent","110592","10.648148148148149","-1","0","79"
"GameData_0_27","46","controllers.singlePlayer.breadthFirstSearch.Agent","110592","10.648148148148149","-1","0","79"
"GameData_0_24","46","controllers.singlePlayer.breadthFirstSearch.Agent","110592","10.648148148148149","-1","0","79"
"GameData_0_25","46","controllers.singlePlayer.breadthFirstSearch.Agent","110592","10.648148148148149","-1","0","79"
"GameData_0_4","1","controllers.singlePlayer.breadthFirstSearch.Agent","110592","0.23148148148148145","-1","0","79"
"GameData_0_19","46","controllers.singlePlayer.breadthFirstSearch.Agent","110592","10.648148148148149","1","100","44"
"GameData_0_5","1","controllers.singlePlayer.breadthFirstSearch.Agent","110592","0.23148148148148145","-1","0","79"
"GameData_0_2","1","controllers.singlePlayer.breadthFirstSearch.Agent","110592","0.23148148148148145","-1","0","79"
"GameData_0_17","46","controllers.singlePlayer.breadthFirstSearch.Agent","110592","10.648148148148149","1","100","44"
"GameData_0_3","1","controllers.singlePlayer.breadthFirstSearch.Agent","110592","0.23148148148148145","-1","0","79"
"GameData_0_18","46","controllers.singlePlayer.breadthFirstSearch.Agent","110592","10.648148148148149","1","100","44"
"GameData_0_8","1","controllers.singlePlayer.breadthFirstSearch.Agent","110592","0.23148148148148145","-1","0","79"
"GameData_0_9","1","controllers.singlePlayer.breadthFirstSearch.Agent","110592","0.23148148148148145","-1","0","79"
"GameData_0_6","1","controllers.singlePlayer.breadthFirstSearch.Agent","110592","0.23148148148148145","-1","0","79"
"GameData_0_7","1","controllers.singlePlayer.breadthFirstSearch.Agent","110592","0.23148148148148145","-1","0","79"
"GameData_0_11","46","controllers.singlePlayer.breadthFirstSearch.Agent","110592","10.648148148148149","1","100","44"
"GameData_0_12","46","controllers.singlePlayer.breadthFirstSearch.Agent","110592","10.648148148148149","1","100","44"
"GameData_0_10","46","controllers.singlePlayer.breadthFirstSearch.Agent","110592","10.648148148148149","1","100","44"
"GameData_0_15","46","controllers.singlePlayer.breadthFirstSearch.Agent","110592","10.648148148148149","1","100","44"
"GameData_0_16","46","controllers.singlePlayer.breadthFirstSearch.Agent","110592","10.648148148148149","1","100","44"
"GameData_0_13","46","controllers.singlePlayer.breadthFirstSearch.Agent","110592","10.648148148148149","1","100","44"
"GameData_0_14","46","controllers.singlePlayer.breadthFirstSearch.Agent","110592","10.648148148148149","1","100","44"
"GameData_0_40","48","controllers.singlePlayer.breadthFirstSearch.Agent","110592","11.11111111111111","-1","0","177"
"GameData_0_41","48","controllers.singlePlayer.breadthFirstSearch.Agent","110592","11.11111111111111","-1","0","177"
"GameData_0_0","1","controllers.singlePlayer.breadthFirstSearch.Agent","110592","0.23148148148148145","-1","0","79"
"GameData_0_1","1","controllers.singlePlayer.breadthFirstSearch.Agent","110592","0.23148148148148145","-1","0","79"
"GameData_0_44","48","controllers.singlePlayer.breadthFirstSearch.Agent","110592","11.11111111111111","-1","0","177"
"GameData_0_45","48","controllers.singlePlayer.breadthFirstSearch.Agent","110592","11.11111111111111","-1","0","177"
"GameData_0_42","48","controllers.singlePlayer.breadthFirstSearch.Agent","110592","11.11111111111111","-1","0","177"
"GameData_0_43","48","controllers.singlePlayer.breadthFirstSearch.Agent","110592","11.11111111111111","-1","0","177"
"GameData_0_48","48","controllers.singlePlayer.breadthFirstSearch.Agent","110592","11.11111111111111","-1","0","177"
"GameData_0_49","48","controllers.singlePlayer.breadthFirstSearch.Agent","110592","11.11111111111111","-1","0","177"
"GameData_0_46","48","controllers.singlePlayer.breadthFirstSearch.Agent","110592","11.11111111111111","-1","0","177"
"GameData_0_47","48","controllers.singlePlayer.breadthFirstSearch.Agent","110592","11.11111111111111","-1","0","177"
"GameData_0_30","47","controllers.singlePlayer.breadthFirstSearch.Agent","110592","10.87962962962963","0","0","2000"
"GameData_0_39","47","controllers.singlePlayer.breadthFirstSearch.Agent","110592","10.87962962962963","0","0","2000"
"GameData_0_33","47","controllers.singlePlayer.breadthFirstSearch.Agent","110592","10.87962962962963","0","0","2000"
"GameData_0_34","47","controllers.singlePlayer.breadthFirstSearch.Agent","110592","10.87962962962963","0","0","2000"
"GameData_0_31","47","controllers.singlePlayer.breadthFirstSearch.Agent","110592","10.87962962962963","0","0","2000"
"GameData_0_32","47","controllers.singlePlayer.breadthFirstSearch.Agent","110592","10.87962962962963","0","0","2000"
"GameData_0_37","47","controllers.singlePlayer.breadthFirstSearch.Agent","110592","10.87962962962963","0","0","2000"
"GameData_0_38","47","controllers.singlePlayer.breadthFirstSearch.Agent","110592","10.87962962962963","0","0","2000"
"GameData_0_35","47","controllers.singlePlayer.breadthFirstSearch.Agent","110592","10.87962962962963","0","0","2000"
"GameData_0_36","47","controllers.singlePlayer.breadthFirstSearch.Agent","110592","10.87962962962963","0","0","2000"
