"|","|__TotalCellsVisisted","|__ControllerName","|__levelSize","|__GameSpaceSearched","|__GameScore","|__Win","|__EndGameTick"
"GameData_0_28","5","controllers.singlePlayer.breadthFirstSearch.Agent","287496","1.893939393939394","0","0","2000"
"GameData_0_29","5","controllers.singlePlayer.breadthFirstSearch.Agent","287496","1.893939393939394","0","0","2000"
"GameData_0_22","5","controllers.singlePlayer.breadthFirstSearch.Agent","287496","1.893939393939394","0","0","2000"
"GameData_0_23","5","controllers.singlePlayer.breadthFirstSearch.Agent","287496","1.893939393939394","0","0","2000"
"GameData_0_20","5","controllers.singlePlayer.breadthFirstSearch.Agent","287496","1.893939393939394","0","0","2000"
"GameData_0_21","5","controllers.singlePlayer.breadthFirstSearch.Agent","287496","1.893939393939394","0","0","2000"
"GameData_0_26","5","controllers.singlePlayer.breadthFirstSearch.Agent","287496","1.893939393939394","0","0","2000"
"GameData_0_27","5","controllers.singlePlayer.breadthFirstSearch.Agent","287496","1.893939393939394","0","0","2000"
"GameData_0_24","5","controllers.singlePlayer.breadthFirstSearch.Agent","287496","1.893939393939394","0","0","2000"
"GameData_0_25","5","controllers.singlePlayer.breadthFirstSearch.Agent","287496","1.893939393939394","0","0","2000"
"GameData_0_4","3","controllers.singlePlayer.breadthFirstSearch.Agent","287496","1.1363636363636365","0","0","2000"
"GameData_0_19","4","controllers.singlePlayer.breadthFirstSearch.Agent","287496","1.5151515151515151","0","0","2000"
"GameData_0_5","3","controllers.singlePlayer.breadthFirstSearch.Agent","287496","1.1363636363636365","0","0","2000"
"GameData_0_2","3","controllers.singlePlayer.breadthFirstSearch.Agent","287496","1.1363636363636365","0","0","2000"
"GameData_0_17","4","controllers.singlePlayer.breadthFirstSearch.Agent","287496","1.5151515151515151","0","0","2000"
"GameData_0_3","3","controllers.singlePlayer.breadthFirstSearch.Agent","287496","1.1363636363636365","0","0","2000"
"GameData_0_18","4","controllers.singlePlayer.breadthFirstSearch.Agent","287496","1.5151515151515151","0","0","2000"
"GameData_0_8","3","controllers.singlePlayer.breadthFirstSearch.Agent","287496","1.1363636363636365","0","0","2000"
"GameData_0_9","3","controllers.singlePlayer.breadthFirstSearch.Agent","287496","1.1363636363636365","0","0","2000"
"GameData_0_6","3","controllers.singlePlayer.breadthFirstSearch.Agent","287496","1.1363636363636365","0","0","2000"
"GameData_0_7","3","controllers.singlePlayer.breadthFirstSearch.Agent","287496","1.1363636363636365","0","0","2000"
"GameData_0_11","4","controllers.singlePlayer.breadthFirstSearch.Agent","287496","1.5151515151515151","0","0","2000"
"GameData_0_12","4","controllers.singlePlayer.breadthFirstSearch.Agent","287496","1.5151515151515151","0","0","2000"
"GameData_0_10","4","controllers.singlePlayer.breadthFirstSearch.Agent","287496","1.5151515151515151","0","0","2000"
"GameData_0_15","4","controllers.singlePlayer.breadthFirstSearch.Agent","287496","1.5151515151515151","0","0","2000"
"GameData_0_16","4","controllers.singlePlayer.breadthFirstSearch.Agent","287496","1.5151515151515151","0","0","2000"
"GameData_0_13","4","controllers.singlePlayer.breadthFirstSearch.Agent","287496","1.5151515151515151","0","0","2000"
"GameData_0_14","4","controllers.singlePlayer.breadthFirstSearch.Agent","287496","1.5151515151515151","0","0","2000"
