"|","|__TotalCellsVisisted","|__ControllerName","|__levelSize","|__GameSpaceSearched","|__GameScore","|__Win","|__EndGameTick"
"GameData_0_28","132","controllers.singlePlayer.sampleRandom.Agent","560000","58.92857142857143","0","0","2000"
"GameData_0_29","132","controllers.singlePlayer.sampleRandom.Agent","560000","58.92857142857143","0","0","2000"
"GameData_0_22","129","controllers.singlePlayer.sampleRandom.Agent","560000","57.58928571428571","0","0","2000"
"GameData_0_23","129","controllers.singlePlayer.sampleRandom.Agent","560000","57.58928571428571","100","100","243"
"GameData_0_20","103","controllers.singlePlayer.sampleRandom.Agent","560000","45.982142857142854","100","100","286"
"GameData_0_21","110","controllers.singlePlayer.sampleRandom.Agent","560000","49.107142857142854","0","0","2000"
"GameData_0_26","132","controllers.singlePlayer.sampleRandom.Agent","560000","58.92857142857143","0","0","2000"
"GameData_0_27","132","controllers.singlePlayer.sampleRandom.Agent","560000","58.92857142857143","0","0","2000"
"GameData_0_24","129","controllers.singlePlayer.sampleRandom.Agent","560000","57.58928571428571","100","100","1390"
"GameData_0_25","132","controllers.singlePlayer.sampleRandom.Agent","560000","58.92857142857143","0","0","2000"
"GameData_0_4","52","controllers.singlePlayer.sampleRandom.Agent","440000","29.545454545454547","0","0","2000"
"GameData_0_19","93","controllers.singlePlayer.sampleRandom.Agent","360000","64.58333333333334","0","0","2000"
"GameData_0_5","70","controllers.singlePlayer.sampleRandom.Agent","440000","39.77272727272727","0","0","2000"
"GameData_0_2","51","controllers.singlePlayer.sampleRandom.Agent","440000","28.97727272727273","0","0","885"
"GameData_0_17","93","controllers.singlePlayer.sampleRandom.Agent","360000","64.58333333333334","0","0","2000"
"GameData_0_3","52","controllers.singlePlayer.sampleRandom.Agent","440000","29.545454545454547","0","0","1185"
"GameData_0_18","93","controllers.singlePlayer.sampleRandom.Agent","360000","64.58333333333334","0","0","2000"
"GameData_0_8","70","controllers.singlePlayer.sampleRandom.Agent","440000","39.77272727272727","0","0","2000"
"GameData_0_9","70","controllers.singlePlayer.sampleRandom.Agent","440000","39.77272727272727","0","0","2000"
"GameData_0_6","70","controllers.singlePlayer.sampleRandom.Agent","440000","39.77272727272727","0","0","2000"
"GameData_0_7","70","controllers.singlePlayer.sampleRandom.Agent","440000","39.77272727272727","0","0","2000"
"GameData_0_11","89","controllers.singlePlayer.sampleRandom.Agent","360000","61.80555555555556","100","100","543"
"GameData_0_12","93","controllers.singlePlayer.sampleRandom.Agent","360000","64.58333333333334","0","0","2000"
"GameData_0_10","84","controllers.singlePlayer.sampleRandom.Agent","360000","58.333333333333336","0","0","2000"
"GameData_0_15","93","controllers.singlePlayer.sampleRandom.Agent","360000","64.58333333333334","0","0","2000"
"GameData_0_16","93","controllers.singlePlayer.sampleRandom.Agent","360000","64.58333333333334","0","0","2000"
"GameData_0_13","93","controllers.singlePlayer.sampleRandom.Agent","360000","64.58333333333334","0","0","2000"
"GameData_0_14","93","controllers.singlePlayer.sampleRandom.Agent","360000","64.58333333333334","0","0","2000"
"GameData_0_40","153","controllers.singlePlayer.sampleRandom.Agent","560000","68.30357142857143","0","0","2000"
"GameData_0_41","153","controllers.singlePlayer.sampleRandom.Agent","560000","68.30357142857143","0","0","2000"
"GameData_0_0","45","controllers.singlePlayer.sampleRandom.Agent","440000","25.568181818181817","0","0","285"
"GameData_0_1","48","controllers.singlePlayer.sampleRandom.Agent","440000","27.27272727272727","0","0","585"
"GameData_0_44","153","controllers.singlePlayer.sampleRandom.Agent","560000","68.30357142857143","0","0","2000"
"GameData_0_45","153","controllers.singlePlayer.sampleRandom.Agent","560000","68.30357142857143","0","0","2000"
"GameData_0_42","153","controllers.singlePlayer.sampleRandom.Agent","560000","68.30357142857143","0","0","2000"
"GameData_0_43","153","controllers.singlePlayer.sampleRandom.Agent","560000","68.30357142857143","0","0","2000"
"GameData_0_48","154","controllers.singlePlayer.sampleRandom.Agent","560000","68.75","0","0","2000"
"GameData_0_49","154","controllers.singlePlayer.sampleRandom.Agent","560000","68.75","0","0","2000"
"GameData_0_46","154","controllers.singlePlayer.sampleRandom.Agent","560000","68.75","100","100","861"
"GameData_0_47","154","controllers.singlePlayer.sampleRandom.Agent","560000","68.75","100","100","1905"
"GameData_0_30","143","controllers.singlePlayer.sampleRandom.Agent","560000","63.83928571428571","0","0","2000"
"GameData_0_39","146","controllers.singlePlayer.sampleRandom.Agent","560000","65.17857142857143","100","100","1436"
"GameData_0_33","146","controllers.singlePlayer.sampleRandom.Agent","560000","65.17857142857143","100","100","945"
"GameData_0_34","146","controllers.singlePlayer.sampleRandom.Agent","560000","65.17857142857143","100","100","1060"
"GameData_0_31","146","controllers.singlePlayer.sampleRandom.Agent","560000","65.17857142857143","0","0","2000"
"GameData_0_32","146","controllers.singlePlayer.sampleRandom.Agent","560000","65.17857142857143","0","0","2000"
"GameData_0_37","146","controllers.singlePlayer.sampleRandom.Agent","560000","65.17857142857143","0","0","2000"
"GameData_0_38","146","controllers.singlePlayer.sampleRandom.Agent","560000","65.17857142857143","0","0","2000"
"GameData_0_35","146","controllers.singlePlayer.sampleRandom.Agent","560000","65.17857142857143","0","0","2000"
"GameData_0_36","146","controllers.singlePlayer.sampleRandom.Agent","560000","65.17857142857143","0","0","2000"
