"|","|__TotalCellsVisisted","|__ControllerName","|__levelSize","|__GameSpaceSearched","|__GameScore","|__Win","|__EndGameTick"
"GameData_0_28","153","controllers.singlePlayer.sampleRandom.Agent","110592","35.41666666666667","-1","0","79"
"GameData_0_29","153","controllers.singlePlayer.sampleRandom.Agent","110592","35.41666666666667","-1","0","79"
"GameData_0_22","141","controllers.singlePlayer.sampleRandom.Agent","110592","32.63888888888889","-1","0","79"
"GameData_0_23","141","controllers.singlePlayer.sampleRandom.Agent","110592","32.63888888888889","-1","0","79"
"GameData_0_20","139","controllers.singlePlayer.sampleRandom.Agent","110592","32.175925925925924","-1","0","79"
"GameData_0_21","139","controllers.singlePlayer.sampleRandom.Agent","110592","32.175925925925924","-1","0","79"
"GameData_0_26","153","controllers.singlePlayer.sampleRandom.Agent","110592","35.41666666666667","-1","0","79"
"GameData_0_27","153","controllers.singlePlayer.sampleRandom.Agent","110592","35.41666666666667","-1","0","79"
"GameData_0_24","141","controllers.singlePlayer.sampleRandom.Agent","110592","32.63888888888889","-1","0","79"
"GameData_0_25","141","controllers.singlePlayer.sampleRandom.Agent","110592","32.63888888888889","-1","0","79"
"GameData_0_4","46","controllers.singlePlayer.sampleRandom.Agent","110592","10.648148148148149","-1","0","79"
"GameData_0_19","131","controllers.singlePlayer.sampleRandom.Agent","110592","30.324074074074076","-1","0","79"
"GameData_0_5","46","controllers.singlePlayer.sampleRandom.Agent","110592","10.648148148148149","-1","0","79"
"GameData_0_2","41","controllers.singlePlayer.sampleRandom.Agent","110592","9.49074074074074","-1","0","79"
"GameData_0_17","117","controllers.singlePlayer.sampleRandom.Agent","110592","27.083333333333332","-1","0","79"
"GameData_0_3","44","controllers.singlePlayer.sampleRandom.Agent","110592","10.185185185185185","-1","0","79"
"GameData_0_18","131","controllers.singlePlayer.sampleRandom.Agent","110592","30.324074074074076","-1","0","79"
"GameData_0_8","58","controllers.singlePlayer.sampleRandom.Agent","110592","13.425925925925927","-1","0","79"
"GameData_0_9","58","controllers.singlePlayer.sampleRandom.Agent","110592","13.425925925925927","-1","0","79"
"GameData_0_6","57","controllers.singlePlayer.sampleRandom.Agent","110592","13.194444444444445","-1","0","79"
"GameData_0_7","57","controllers.singlePlayer.sampleRandom.Agent","110592","13.194444444444445","-1","0","79"
"GameData_0_11","88","controllers.singlePlayer.sampleRandom.Agent","110592","20.37037037037037","-1","0","79"
"GameData_0_12","93","controllers.singlePlayer.sampleRandom.Agent","110592","21.52777777777778","-1","0","79"
"GameData_0_10","75","controllers.singlePlayer.sampleRandom.Agent","110592","17.36111111111111","-1","0","79"
"GameData_0_15","97","controllers.singlePlayer.sampleRandom.Agent","110592","22.453703703703702","-1","0","79"
"GameData_0_16","116","controllers.singlePlayer.sampleRandom.Agent","110592","26.851851851851855","-1","0","79"
"GameData_0_13","93","controllers.singlePlayer.sampleRandom.Agent","110592","21.52777777777778","-1","0","79"
"GameData_0_14","97","controllers.singlePlayer.sampleRandom.Agent","110592","22.453703703703702","-1","0","79"
"GameData_0_40","296","controllers.singlePlayer.sampleRandom.Agent","110592","68.51851851851852","-1","0","177"
"GameData_0_41","296","controllers.singlePlayer.sampleRandom.Agent","110592","68.51851851851852","-1","0","177"
"GameData_0_0","24","controllers.singlePlayer.sampleRandom.Agent","110592","5.555555555555555","-1","0","79"
"GameData_0_1","39","controllers.singlePlayer.sampleRandom.Agent","110592","9.027777777777777","-1","0","79"
"GameData_0_44","296","controllers.singlePlayer.sampleRandom.Agent","110592","68.51851851851852","-1","0","177"
"GameData_0_45","296","controllers.singlePlayer.sampleRandom.Agent","110592","68.51851851851852","-1","0","177"
"GameData_0_42","296","controllers.singlePlayer.sampleRandom.Agent","110592","68.51851851851852","-1","0","177"
"GameData_0_43","296","controllers.singlePlayer.sampleRandom.Agent","110592","68.51851851851852","-1","0","177"
"GameData_0_48","296","controllers.singlePlayer.sampleRandom.Agent","110592","68.51851851851852","-1","0","177"
"GameData_0_49","296","controllers.singlePlayer.sampleRandom.Agent","110592","68.51851851851852","-1","0","177"
"GameData_0_46","296","controllers.singlePlayer.sampleRandom.Agent","110592","68.51851851851852","-1","0","177"
"GameData_0_47","296","controllers.singlePlayer.sampleRandom.Agent","110592","68.51851851851852","-1","0","177"
"GameData_0_30","229","controllers.singlePlayer.sampleRandom.Agent","110592","53.00925925925925","0","0","2000"
"GameData_0_39","295","controllers.singlePlayer.sampleRandom.Agent","110592","68.28703703703704","0","0","2000"
"GameData_0_33","281","controllers.singlePlayer.sampleRandom.Agent","110592","65.04629629629629","0","0","2000"
"GameData_0_34","281","controllers.singlePlayer.sampleRandom.Agent","110592","65.04629629629629","0","0","2000"
"GameData_0_31","231","controllers.singlePlayer.sampleRandom.Agent","110592","53.47222222222222","0","0","2000"
"GameData_0_32","281","controllers.singlePlayer.sampleRandom.Agent","110592","65.04629629629629","1","100","1577"
"GameData_0_37","295","controllers.singlePlayer.sampleRandom.Agent","110592","68.28703703703704","0","0","2000"
"GameData_0_38","295","controllers.singlePlayer.sampleRandom.Agent","110592","68.28703703703704","0","0","2000"
"GameData_0_35","295","controllers.singlePlayer.sampleRandom.Agent","110592","68.28703703703704","0","0","2000"
"GameData_0_36","295","controllers.singlePlayer.sampleRandom.Agent","110592","68.28703703703704","0","0","2000"
