"|","|__TotalCellsVisisted","|__ControllerName","|__levelSize","|__GameSpaceSearched","|__GameScore","|__Win","|__EndGameTick"
"GameData_0_28","9","controllers.singlePlayer.breadthFirstSearch.Agent","325000","6.923076923076923","0","0","2000"
"GameData_0_29","9","controllers.singlePlayer.breadthFirstSearch.Agent","325000","6.923076923076923","0","0","2000"
"GameData_0_22","9","controllers.singlePlayer.breadthFirstSearch.Agent","325000","6.923076923076923","0","0","2000"
"GameData_0_23","9","controllers.singlePlayer.breadthFirstSearch.Agent","325000","6.923076923076923","0","0","2000"
"GameData_0_20","9","controllers.singlePlayer.breadthFirstSearch.Agent","325000","6.923076923076923","0","0","2000"
"GameData_0_21","9","controllers.singlePlayer.breadthFirstSearch.Agent","325000","6.923076923076923","0","0","2000"
"GameData_0_26","9","controllers.singlePlayer.breadthFirstSearch.Agent","325000","6.923076923076923","0","0","2000"
"GameData_0_27","9","controllers.singlePlayer.breadthFirstSearch.Agent","325000","6.923076923076923","0","0","2000"
"GameData_0_24","9","controllers.singlePlayer.breadthFirstSearch.Agent","325000","6.923076923076923","0","0","2000"
"GameData_0_25","9","controllers.singlePlayer.breadthFirstSearch.Agent","325000","6.923076923076923","0","0","2000"
"GameData_0_4","1","controllers.singlePlayer.breadthFirstSearch.Agent","75000","3.3333333333333335","0","0","2000"
"GameData_0_19","3","controllers.singlePlayer.breadthFirstSearch.Agent","292500","2.564102564102564","0","0","2000"
"GameData_0_5","1","controllers.singlePlayer.breadthFirstSearch.Agent","75000","3.3333333333333335","0","0","2000"
"GameData_0_2","1","controllers.singlePlayer.breadthFirstSearch.Agent","75000","3.3333333333333335","0","0","2000"
"GameData_0_17","3","controllers.singlePlayer.breadthFirstSearch.Agent","292500","2.564102564102564","0","0","2000"
"GameData_0_3","1","controllers.singlePlayer.breadthFirstSearch.Agent","75000","3.3333333333333335","0","0","2000"
"GameData_0_18","3","controllers.singlePlayer.breadthFirstSearch.Agent","292500","2.564102564102564","0","0","2000"
"GameData_0_8","1","controllers.singlePlayer.breadthFirstSearch.Agent","75000","3.3333333333333335","0","0","2000"
"GameData_0_9","1","controllers.singlePlayer.breadthFirstSearch.Agent","75000","3.3333333333333335","0","0","2000"
"GameData_0_6","1","controllers.singlePlayer.breadthFirstSearch.Agent","75000","3.3333333333333335","0","0","2000"
"GameData_0_7","1","controllers.singlePlayer.breadthFirstSearch.Agent","75000","3.3333333333333335","0","0","2000"
"GameData_0_11","3","controllers.singlePlayer.breadthFirstSearch.Agent","292500","2.564102564102564","0","0","2000"
