game,TotalCellsVisisted,ControllerName,levelSize,GameSpaceSearched,GameScore,Win,EndGameTick
0,1,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.30303030303030304,42,100,577
1,1,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.30303030303030304,42,100,577
2,1,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.30303030303030304,42,100,577
3,1,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.30303030303030304,42,100,577
4,1,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.30303030303030304,42,100,577
5,1,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.30303030303030304,42,100,577
6,1,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.30303030303030304,42,100,577
7,1,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.30303030303030304,42,100,577
8,1,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.30303030303030304,42,100,577
9,1,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.30303030303030304,42,100,577
10,1,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.30303030303030304,42,100,517
11,1,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.30303030303030304,42,100,517
12,1,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.30303030303030304,42,100,517
13,1,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.30303030303030304,42,100,517
14,1,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.30303030303030304,42,100,517
15,1,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.30303030303030304,42,100,517
16,1,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.30303030303030304,42,100,517
17,1,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.30303030303030304,42,100,517
18,1,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.30303030303030304,42,100,517
19,1,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.30303030303030304,42,100,517
20,2,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.6060606060606061,41,100,361
21,2,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.6060606060606061,41,100,361
22,2,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.6060606060606061,41,100,361
23,2,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.6060606060606061,41,100,361
24,2,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.6060606060606061,41,100,361
25,2,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.6060606060606061,41,100,361
26,2,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.6060606060606061,41,100,361
27,2,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.6060606060606061,41,100,361
28,2,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.6060606060606061,41,100,361
29,2,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.6060606060606061,41,100,361
30,3,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.9090909090909091,40,100,344
31,3,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.9090909090909091,40,100,344
32,3,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.9090909090909091,11,0,187
33,3,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.9090909090909091,40,100,344
34,3,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.9090909090909091,11,0,178
35,3,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.9090909090909091,40,100,344
36,3,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.9090909090909091,40,100,344
37,3,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.9090909090909091,40,100,344
38,3,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.9090909090909091,33,0,319
39,3,controllers.singlePlayer.breadthFirstSearch.Agent,337920,0.9090909090909091,9,0,166
40,4,controllers.singlePlayer.breadthFirstSearch.Agent,337920,1.2121212121212122,43,100,451
41,4,controllers.singlePlayer.breadthFirstSearch.Agent,337920,1.2121212121212122,43,100,451
42,4,controllers.singlePlayer.breadthFirstSearch.Agent,337920,1.2121212121212122,43,100,451
43,4,controllers.singlePlayer.breadthFirstSearch.Agent,337920,1.2121212121212122,20,0,321
44,4,controllers.singlePlayer.breadthFirstSearch.Agent,337920,1.2121212121212122,43,100,451
45,4,controllers.singlePlayer.breadthFirstSearch.Agent,337920,1.2121212121212122,43,100,451
46,4,controllers.singlePlayer.breadthFirstSearch.Agent,337920,1.2121212121212122,43,100,451
47,4,controllers.singlePlayer.breadthFirstSearch.Agent,337920,1.2121212121212122,42,100,453
48,4,controllers.singlePlayer.breadthFirstSearch.Agent,337920,1.2121212121212122,43,100,451
49,4,controllers.singlePlayer.breadthFirstSearch.Agent,337920,1.2121212121212122,43,100,451
