"|","|__TotalCellsVisisted","|__ControllerName","|__levelSize","|__GameSpaceSearched","|__GameScore","|__Win","|__EndGameTick"
"GameData_0_4","30","controllers.singlePlayer.breadthFirstSearch2.Agent","337920","9.090909090909092","76","100","770"
"GameData_0_5","30","controllers.singlePlayer.breadthFirstSearch2.Agent","337920","9.090909090909092","63","100","472"
"GameData_0_2","30","controllers.singlePlayer.breadthFirstSearch2.Agent","337920","9.090909090909092","76","100","743"
"GameData_0_3","30","controllers.singlePlayer.breadthFirstSearch2.Agent","337920","9.090909090909092","77","100","791"
"GameData_0_8","30","controllers.singlePlayer.breadthFirstSearch2.Agent","337920","9.090909090909092","77","100","665"
"GameData_0_6","30","controllers.singlePlayer.breadthFirstSearch2.Agent","337920","9.090909090909092","71","100","712"
"GameData_0_7","30","controllers.singlePlayer.breadthFirstSearch2.Agent","337920","9.090909090909092","76","100","664"
"GameData_0_0","27","controllers.singlePlayer.breadthFirstSearch2.Agent","337920","8.181818181818182","76","100","732"
"GameData_0_1","27","controllers.singlePlayer.breadthFirstSearch2.Agent","337920","8.181818181818182","43","0","231"
