game,TotalCellsVisisted,ControllerName,levelSize,GameSpaceSearched,GameScore,Win,EndGameTick
0,1,controllers.singlePlayer.breadthFirstSearch2.Agent,313632,0.3472222222222222,-3,0,110
1,11,controllers.singlePlayer.breadthFirstSearch2.Agent,313632,3.8194444444444446,-3,0,110
2,27,controllers.singlePlayer.breadthFirstSearch2.Agent,313632,9.375,2,100,209
3,43,controllers.singlePlayer.breadthFirstSearch2.Agent,313632,14.930555555555555,2,100,209
4,62,controllers.singlePlayer.breadthFirstSearch2.Agent,313632,21.52777777777778,2,100,209
5,84,controllers.singlePlayer.breadthFirstSearch2.Agent,313632,29.166666666666668,13,0,176
6,88,controllers.singlePlayer.breadthFirstSearch2.Agent,313632,30.555555555555557,16,100,90
7,95,controllers.singlePlayer.breadthFirstSearch2.Agent,313632,32.98611111111111,13,0,143
8,98,controllers.singlePlayer.breadthFirstSearch2.Agent,313632,34.02777777777778,13,0,143
9,126,controllers.singlePlayer.breadthFirstSearch2.Agent,313632,43.75,11,0,176
10,132,controllers.singlePlayer.breadthFirstSearch2.Agent,313632,45.83333333333333,2,100,143
11,145,controllers.singlePlayer.breadthFirstSearch2.Agent,313632,50.34722222222222,-1,0,187
12,151,controllers.singlePlayer.breadthFirstSearch2.Agent,313632,52.43055555555556,5,100,143
13,153,controllers.singlePlayer.breadthFirstSearch2.Agent,313632,53.125,2,100,200
14,154,controllers.singlePlayer.breadthFirstSearch2.Agent,313632,53.47222222222222,5,100,106
15,154,controllers.singlePlayer.breadthFirstSearch2.Agent,313632,53.47222222222222,-2,0,72
16,155,controllers.singlePlayer.breadthFirstSearch2.Agent,313632,53.81944444444444,-2,0,85
17,155,controllers.singlePlayer.breadthFirstSearch2.Agent,313632,53.81944444444444,-2,0,60
18,155,controllers.singlePlayer.breadthFirstSearch2.Agent,313632,53.81944444444444,-2,0,64
19,155,controllers.singlePlayer.breadthFirstSearch2.Agent,313632,53.81944444444444,-2,0,78
20,161,controllers.singlePlayer.breadthFirstSearch2.Agent,313632,55.90277777777778,2,100,209
21,186,controllers.singlePlayer.breadthFirstSearch2.Agent,313632,64.58333333333334,2,100,209
22,189,controllers.singlePlayer.breadthFirstSearch2.Agent,313632,65.625,5,100,110
23,190,controllers.singlePlayer.breadthFirstSearch2.Agent,313632,65.97222222222221,2,100,209
24,213,controllers.singlePlayer.breadthFirstSearch2.Agent,313632,73.95833333333334,2,100,209
