"|","|__TotalCellsVisisted","|__ControllerName","|__levelSize","|__GameSpaceSearched","|__GameScore","|__Win","|__EndGameTick"
"GameData_0_4","23","controllers.singlePlayer.sampleMCTS.Agent","292500","19.65811965811966","0","0","2000"
"GameData_0_5","23","controllers.singlePlayer.sampleMCTS.Agent","292500","19.65811965811966","0","0","2000"
"GameData_0_2","22","controllers.singlePlayer.sampleMCTS.Agent","292500","18.803418803418804","0","0","2000"
"GameData_0_3","23","controllers.singlePlayer.sampleMCTS.Agent","292500","19.65811965811966","0","0","2000"
"GameData_0_8","23","controllers.singlePlayer.sampleMCTS.Agent","292500","19.65811965811966","0","0","2000"
"GameData_0_6","23","controllers.singlePlayer.sampleMCTS.Agent","292500","19.65811965811966","0","0","2000"
"GameData_0_7","23","controllers.singlePlayer.sampleMCTS.Agent","292500","19.65811965811966","0","0","2000"
"GameData_0_0","12","controllers.singlePlayer.sampleMCTS.Agent","292500","10.256410256410255","0","0","2000"
"GameData_0_1","22","controllers.singlePlayer.sampleMCTS.Agent","292500","18.803418803418804","0","0","1973"
